cleaned_time,detrended_flux,trend_time,trend_flux,raw_time,raw_flux
1468.2769009686722,1.0061291714282077,1468.2769009686722,1.0003601825331963,1468.2769009686722,1.0064915615818952
1468.278289902156,0.9895861999827721,1468.278289902156,1.000311109870685,1468.278289902156,0.9898940700174803
1468.2796788361045,1.011741229654002,1468.2796788361045,1.0003698263658105,1468.2796788361045,1.0121153982361057
1468.2810677700536,0.9984283965083363,1468.2810677700536,1.0003427991492169,1468.2810677700536,0.9987706569132133
1468.2824567040032,0.9998869000374973,1468.2824567040032,1.0003396738543897,1468.2824567040032,1.0002265354747868
1468.2838456379523,0.9976010075965244,1468.2838456379523,1.0003731941310368,1468.2838456379523,0.9979733064376758
1468.2852345719014,1.013318136588896,1468.2852345719014,1.0004005666974454,1468.2852345719014,1.0137240380883308
1468.2866235058502,1.0062590140820122,1468.2866235058502,1.0004619710358305,1468.2866235058502,1.0067238766010613
1468.2880124397993,1.0048105036541948,1468.2880124397993,1.000531544681784,1468.2880124397993,1.0053446053336128
1468.2894013737484,1.0008003390642106,1468.2894013737484,1.0006007762852278,1468.2894013737484,1.0014015961741682
1468.2907903072319,0.9971515167264835,1468.2907903072319,1.0005830895805725,1468.2907903072319,0.9977329453861388
1468.292179241181,0.9877003980485279,1468.292179241181,1.0005910552931692,1468.292179241181,0.9882841835968598
1468.2935681751298,1.002784461276212,1468.2935681751298,1.0005658721658217,1468.2935681751298,1.0033519090911667
1468.2949571090796,1.002085084844848,1468.2949571090796,1.0006337193599535,1468.2949571090796,1.0027201255634348
1468.2963460430285,1.0038127952269202,1468.2963460430285,1.000702091706554,1468.2963460430285,1.004517563865382
1468.297734976977,1.003615405845916,1468.297734976977,1.000633555121532,1468.297734976977,1.004251251526338
1468.299123910461,1.007896458708378,1468.299123910461,1.0006069180608705,1468.299123910461,1.0085081692726556
1468.3005128444108,0.9977001655481418,1468.3005128444108,1.000552736818112,1468.3005128444108,0.9982516311630767
1468.3019017783593,1.0034491012100695,1468.3019017783593,1.0005281235568468,1468.3019017783593,1.0039790463185152
1468.3032907123081,1.0085278397135133,1468.3032907123081,1.000502661427964,1468.3032907123081,1.0090347877575652
1468.3046796457922,0.9945106120304118,1468.3046796457922,1.000548052890281,1468.3046796457922,0.9950556564457502
1468.3060685797411,1.0071794437353632,1468.3060685797411,1.0004876438880423,1468.3060685797411,1.0076705886352626
1468.3074575136902,1.0026638632179061,1468.3074575136902,1.0005504768742515,1468.3074575136902,1.0032158064872552
1468.3088464476393,0.9919184184067137,1468.3088464476393,1.0005034546999425,1468.3088464476393,0.9924178043964201
1468.3102353811228,1.0060007358083514,1468.3102353811228,1.0005535720588308,1468.3102353811228,1.0065576297068581
1468.3116243150723,1.004193822457293,1468.3116243150723,1.000537257900665,1468.3116243150723,1.0047333335222073
1468.3130132490214,1.0047835348814524,1468.3130132490214,1.0004839613026564,1468.3130132490214,1.0052698112298815
1468.3144021825042,0.998159100067676,1468.3144021825042,1.0004533973720997,1468.3144021825042,0.9986116627805841
1468.3157911164537,0.9954390654018217,1468.3157911164537,1.0004321177694933,1468.3157911164537,0.9958692123104296
1468.3171800504035,1.012844619330018,1468.3171800504035,1.0004960173271182,1468.3171800504035,1.0133470078108842
1468.3185689838863,0.9862910133810522,1468.3185689838863,1.000431928394413,1468.3185689838863,0.9867170204748859
1468.3199579178347,0.9892781177072935,1468.3199579178347,1.0003955847634638,1468.3199579178347,0.9896694610574867
1468.3213468517836,1.0005293465725842,1468.3213468517836,1.0003960774610463,1468.3213468517836,1.000925633695877
1468.3227357852677,1.0069465171560203,1468.3227357852677,1.0003988926477785,1468.3227357852677,1.0073481807184201
1468.3241247192168,0.9999959747349472,1468.3241247192168,1.0003664381699626,1468.3241247192168,1.000362411429899
1468.3255136527002,1.0009647838853948,1468.3255136527002,1.0003324597381489,1468.3255136527002,1.0012975643753417
1468.326902586649,0.9901747859352573,1468.326902586649,1.0003558100886376,1468.326902586649,0.9905271001136077
1468.3282915205982,0.9849848675643756,1468.3282915205982,1.0003122402113498,1468.3282915205982,0.9852924194476003
1468.329680454082,1.0050153131612913,1468.329680454082,1.0003255064917371,1468.329680454082,1.0053424521700205
1468.3310693880312,0.9843738634101061,1468.3310693880312,1.0003845746900686,1468.3310693880312,0.9847524286835387
1468.332458321514,1.001329295578311,1468.332458321514,1.000373134168775,1468.332458321514,1.0017029257526866
1468.3338472554638,1.0052072924030662,1468.3338472554638,1.0003696296946052,1468.3338472554638,1.005578846867572
1468.3352361889476,0.992829525683729,1468.3352361889476,1.0004112428746175,1468.3352361889476,0.9932378197518762
1468.336625122896,0.9913408089267974,1468.336625122896,1.0004688771599382,1468.336625122896,0.9918056259898178
1468.3380140563795,0.9852311724661675,1468.3380140563795,1.0004633658576503,1468.3380140563795,0.9856876949533812
1468.339402990329,0.990051947035322,1468.339402990329,1.0005231944676065,1468.339402990329,0.9905699367366539
1468.3407919238125,1.0016232265479335,1468.3407919238125,1.0004815591169645,1468.3407919238125,1.002105567344441
1468.3421808577616,1.0073690397724457,1468.3421808577616,1.0005129717881354,1468.3421808577616,1.00788579167009
1468.3435697912448,0.9981913065318178,1468.3435697912448,1.000473682191664,1468.3435697912448,0.9986641319775957
1468.344958725194,1.0002292672011657,1468.344958725194,1.000515155995788,1468.344958725194,1.000744541305327
1468.346347658678,1.0085066926538222,1468.346347658678,1.0004577927037515,1468.346347658678,1.0089683796594036
1468.3477365926271,1.0032643668111545,1468.3477365926271,1.0004002576036477,1468.3477365926271,1.0036659310024394
