TIC_ID,clean_num_obs,no_flare_num_obs,raw_num_obs,no_flare_sigma,no_flare_diff_sigma,cdpp,top_ls_period,top_ls_power,fap_95,top_ls_period_sub_harmonic,top_ls_period_harmonic,second_ls_period,third_ls_period,fourth_ls_period,fifth_ls_period,second_ls_power,third_ls_power,fourth_ls_power,fifth_ls_power,ab,mass,mass_min,mass_max,radius,radius_min,radius_max,num_sectors
TIC_404378135,17125,17143,17224,0.009951512135641424,0.010556644537516606,1752.575199219187 ppm,3.211411558609869,0.346695711851301,1.1714166272518322e-185,1.6057057793049345,6.422823117219738,3.1320094711896735,3.2949443387095134,3.0564390753599695,3.382938752935849,0.31772247853307406,0.3055361891449595,0.2249936189982929,0.21771669021445506,"(0.1533,0.4776)",0.443523,0.0204168,0.0204168,0.447171,0.0134771,0.0134771,1
TIC_36124955,29830,30522,31178,0.00497024430881388,0.0009062487089001544,277.6475112204547 ppm,1.8798387160380094,0.8520952106982145,0.0,0.9399193580190047,3.759677432076019,1.875210599877027,1.8844897335779855,1.8706052163625775,1.8891638229034415,0.8448471524926773,0.8362240542299826,0.8150212666076174,0.7983189033504515,"(0.171,0.4514)",0.549872,0.0202624,0.0202624,0.55516,0.0164543,0.0164543,2
TIC_48064387,29806,29824,29943,0.010835042607195729,0.01339713427910041,2338.537475122811 ppm,1.2716735552781486,0.19660334031773044,0.0,0.6358367776390743,2.5433471105562973,1.2695470598566443,1.273807186425401,1.2674276644235176,1.2606928989761508,0.1961964431678159,0.1918488045105508,0.19059394635838997,0.18581290786832888,"(0.1533,0.4776)",0.448505,0.0206319,0.0206319,0.451827,0.0138951,0.0138951,2
TIC_192543856,28403,28500,29285,0.004910844000630104,0.0026429483103919045,519.5169781803291 ppm,4.857126189019358,0.33042850266567925,1.313173788051e-311,2.428563094509679,9.714252378038717,4.889413103156778,4.825262886569306,4.922132133170031,4.995678435825495,0.3280311497325791,0.3218873557627624,0.3149220013243497,0.3062952067713642,"(0.1606,0.4974)",0.419643,0.0203548,0.0203548,0.425228,0.0127595,0.0127595,2
TIC_112472211,33435,33443,33588,0.010663638885948436,0.01041443850311836,1866.3108952817245 ppm,0.4797826015058081,0.3330262335687306,0.0,0.23989130075290405,0.9595652030116162,0.4785303362538055,0.4803539822094957,0.4792125785009807,0.4779632832049946,0.31883580436035847,0.31703485956182553,0.31552033301907983,0.3083350371824491,"(0.477,0.4006)",nan,nan,nan,nan,nan,nan,2
TIC_144126053,47570,47825,48586,0.015636212023331115,0.007878646734085148,1423.6159819355123 ppm,3.540259165854661,0.6436890583683645,0.0,1.7701295829273305,7.080518331709322,3.556848732260016,3.5043013121096984,3.5205548211208653,3.488197190077139,0.6417150410439071,0.6276580459533944,0.6073389212310314,0.5982785467612907,"(0.171,0.4514)",0.502675,0.0203674,0.0203674,0.504694,0.0151057,0.0151057,2
TIC_241683370,11672,11674,11699,0.0768500544357439,0.10411907663603441,18921.558146449337 ppm,0.891083021547217,0.021907570977503385,6.16499499164049e-125,0.4455415107736085,1.782166043094434,0.8981823945648209,0.4464514790224145,0.8840949975019395,0.4446904385125621,0.021492987656619306,0.016850141328420738,0.01535795713375282,0.015016758819888244,"(0.1998,0.5387)",0.25358,0.0205378,0.0205378,0.279651,0.00909002,0.00909002,1
TIC_144282456,16417,16417,16481,0.009351501425342404,0.004149676723587185,1092.649725543224 ppm,0.29921856020647547,0.8322720853500486,1.3954506212658505e-177,0.14960928010323774,0.5984371204129509,0.2999005047965292,0.29853970993164103,0.3005855649067542,0.29786393295907293,0.8281881638392372,0.6128034754189069,0.6018467429989447,0.3053053828016183,"(0.1693,0.5023)",0.348578,0.020141,0.020141,0.362449,0.0106763,0.0106763,1
TIC_268862481,28865,29093,29527,0.01818473587430668,0.004241477939036086,1083.7140238123377 ppm,0.774930179833579,0.5147609474974649,0.0,0.3874650899167895,1.549860359667158,0.7741365116585388,0.7757254770640307,0.7782814340681958,0.7733444675386921,0.5126028353305815,0.5052527231019556,0.504332718879714,0.49886334863800635,"(0.2271,0.4253)",0.38,0.0799528,0.0799528,0.863389,0.0958667,0.0958667,2
TIC_302904748,47051,47221,48456,0.016666542508650184,0.004316223723299786,779.8129181247106 ppm,5.501501325557398,0.9230188942458649,0.0,2.750750662778699,11.003002651114796,5.58183319710845,5.423448868155756,5.664545813124934,5.347580164632438,0.8525917355750677,0.7634006834177602,0.5917955414105263,0.458620180140681,"(0.2315,0.3808)",0.54,0.0873807,0.0873807,0.821529,0.108271,0.108271,1
TIC_276453848,29349,29370,29596,0.020157015865584594,0.007221266666866209,3334.6042047848855 ppm,0.3057110179632258,0.5497182083622133,0.0,0.1528555089816129,0.6114220359264516,0.3058341686717384,0.30558796639335795,0.3062289185480105,0.30635248694992867,0.542729594493016,0.5426589416753326,0.5260831943128517,0.5237635581474107,"(0.1998,0.5387)",0.347543,0.0203239,0.0203239,0.361552,0.010909,0.010909,2
TIC_343648067,36288,36306,36553,0.0038615504775516346,0.0049043792551114445,881.9051654320665 ppm,1.083794777553736,0.11007833021522939,0.0,0.541897388776868,2.167589555107472,1.0854002891579477,1.0821940086427269,1.0870105645638204,1.0786889080924467,0.10983792077729967,0.10671430180613067,0.10597413740304007,0.10224805554695342,"(0.1693,0.5023)",0.31537,0.0202288,0.0202288,0.333704,0.00999504,0.00999504,2
TIC_43451370,12743,12749,12797,0.0029020434070529165,0.003614725374309994,602.4280137377688 ppm,4.657532463602868,0.10114686652581228,6.824346802822297e-137,2.328766231801434,9.315064927205736,4.881938184434938,5.129062826003612,4.452850415314755,3.650678495046965,0.0993448291842594,0.07162691297847786,0.06792435833155396,0.06441379999862057,"(0.1959,0.4178)",0.655788,0.0205809,0.0205809,0.6892,0.0210404,0.0210404,1
TIC_152479307,43473,44215,45361,0.04443015854182671,0.003936679166730379,778.4098228233311 ppm,3.230240842931612,0.9317261869859053,0.0,1.615120421465806,6.460481685863224,3.244014750694111,3.2165834071413255,3.200346157618581,3.2579066267360135,0.9141272060679223,0.8949944016599944,0.8550761450171069,0.8448735783324154,"(0.171,0.4514)",0.607028,0.0202966,0.0202966,0.623724,0.0185605,0.0185605,2
TIC_99135067,32557,32630,33140,0.005446331198129815,0.005635106393426184,1003.4582345576897 ppm,2.8527734560762386,0.17722319738300843,0.0,1.4263867280381193,5.705546912152477,2.84216686780623,2.863459505635164,2.8316388577989655,2.8981993713448624,0.1766415836119338,0.17256096196210485,0.17079903715985217,0.16453630081483642,"(0.1533,0.4776)",0.436785,0.0202057,0.0202057,0.44092,0.0130168,0.0130168,2
TIC_245066871,45855,45895,46034,0.012524604063100108,0.010738840773778732,1868.763038807618 ppm,1.299534962365047,0.5188352316502797,0.0,0.6497674811825235,2.599069924730094,1.3017631933893234,1.2973143464422265,1.2946596044163863,1.2924556049126525,0.5082772211294784,0.49633268029955485,0.47439485867646963,0.47047279793084434,"(0.1618,0.47)",0.525684,0.0204533,0.0204533,0.52869,0.0159475,0.0159475,2
TIC_103107644,11190,11527,15796,0.04507344495840896,0.002468997714125975,505.4377523871021 ppm,5.472622012786301,0.9225688000621435,2.669096646896488e-123,2.7363110063931506,10.945244025572602,5.235112965053776,5.7327060979519855,5.017361974415542,6.018744423564738,0.808236550212495,0.7171630486364898,0.5083592104069798,0.32546352080229085,"(0.4429,0.2201)",0.66,0.0838663,0.0838663,0.729907,0.0781306,0.0781306,1
TIC_424881692,33619,33661,33901,0.004195146976580596,0.0030679673307577116,521.1037294292724 ppm,4.939367304426448,0.5218422937818392,0.0,2.469683652213224,9.878734608852897,4.809855839198897,4.753205720464998,4.8796443007826245,5.0005703476577885,0.5205067212389249,0.5170367633889212,0.5063717458538555,0.4903785657992422,"(0.1618,0.47)",0.555349,0.020244,0.020244,0.561349,0.0166096,0.0166096,2
TIC_52583022,48298,48298,48452,0.025878782108890084,0.021427710209386608,11656.2398980867 ppm,0.33844656156797515,0.2398917691157191,0.0,0.16922328078398757,0.6768931231359503,0.33874647397922675,0.3381471797475691,0.3390469183931148,0.3378483271112087,0.23318159243179123,0.18716351246029653,0.17108209015132797,0.10565839998277995,"(0.1621,0.4852)",0.535211,0.0203656,0.0203656,0.538954,0.0161268,0.0161268,1
TIC_149771158,29858,29893,29972,0.021354552094752795,0.021239787130181355,3873.8925493906554 ppm,0.8677061840810406,0.38054780753960216,0.0,0.4338530920405203,1.7354123681620812,0.8666780510447631,0.8687367593460256,0.8656523515661788,0.8634043363678988,0.3784510152455594,0.3710398133745926,0.36483547777202835,0.35934735530875167,"(0.1606,0.4974)",0.423131,0.0206009,0.0206009,0.428398,0.013172,0.013172,2
TIC_80033631,14382,14392,14625,0.0022601418489100766,0.0029480496569705126,565.9972356058382 ppm,6.30814582294239,0.009083403186675382,3.977295684050473e-155,3.154072911471195,12.61629164588478,6.696159431792168,5.962636698324972,0.9697617272271963,5.6530105751961335,0.008678814940107676,0.00852952917805367,0.008010445546475026,0.007938315168986116,"(0.1621,0.4852)",0.485023,0.0201974,0.0201974,0.486962,0.0143465,0.0143465,1
TIC_134631370,14966,14966,14985,0.024703296476448193,0.020321934921148865,3626.4436565061924 ppm,0.33064651118276916,0.6123380292603527,1.787909918127096e-161,0.16532325559138458,0.6612930223655383,0.32975072785127935,0.3315471746463072,0.32885978509542796,0.33245275823047854,0.5790809174516125,0.4719149169982351,0.3932874362546272,0.24544759668829205,"(0.1693,0.5023)",0.396557,0.020587,0.020587,0.404505,0.0124696,0.0124696,1
TIC_307757953,32008,32236,33075,0.006256831822899755,0.0036659887472414274,792.661433546326 ppm,1.9643101815227955,0.4556979749659726,0.0,0.9821550907613977,3.928620363045591,1.9693707188435992,1.959275584875181,1.974457397843745,1.9542667299500776,0.4495013951457716,0.4471407850473613,0.42903715142422794,0.4244642944443683,"(0.171,0.4514)",0.536799,0.0202493,0.0202493,0.540685,0.0160038,0.0160038,2
TIC_378413560,26851,26862,27374,0.009023313335777234,0.00850408267823606,1598.9086752878925 ppm,0.40242761272372135,0.24781628378889056,1.34102777695397e-293,0.20121380636186068,0.8048552254474427,0.4018175699713411,0.40303951063650856,0.40120937395538697,1.3616164735582974,0.24584190133438272,0.18231783527469514,0.177713448746363,0.144612726376284,"(0.1618,0.47)",0.603693,0.0202738,0.0202738,0.619473,0.0183928,0.0183928,1
TIC_281757097,47417,47436,47529,0.030318875948277747,0.034931227276121066,6059.824032708738 ppm,1.0520954173313912,0.24290003738588492,0.0,0.5260477086656956,2.1041908346627824,1.0506394591667372,1.0535554163795997,1.0491875251327074,1.0488976197538362,0.24287298222742576,0.23086188453000941,0.2308533976672839,0.22476559314270808,"(0.1606,0.4974)",0.428318,0.0204687,0.0204687,0.433133,0.013137,0.013137,2
TIC_451922999,30282,30292,30421,0.0186296339317615,0.024523088263383577,4095.298628923134 ppm,1.7189324478996586,0.09583141135034343,0.0,0.8594662239498293,3.437864895799317,1.7150606416379652,1.7228217751776398,1.7112062382630966,1.726728742672935,0.09458190764200541,0.09443703430170873,0.09076337387656358,0.0904899000982909,"(0.1606,0.4974)",0.475821,0.0204842,0.0204842,0.477926,0.0144706,0.0144706,2
TIC_72987984,14841,14843,14875,0.024980636366465882,0.03360453822726146,5921.942104859719 ppm,0.9336586525404699,0.06583348174428269,4.150377735199077e-160,0.46682932627023493,1.8673173050809397,0.9265368039311369,0.9408908337636476,0.9195227822326555,0.9482359315471013,0.06114695613183302,0.05267116823388479,0.042122205052604327,0.02908507333023304,"(0.1998,0.5387)",0.351172,0.0207053,0.0207053,0.364701,0.0115209,0.0115209,1
TIC_410981161,11665,11669,11700,0.03479101757557183,0.047691027981139326,7805.466428227651 ppm,1.400175356009777,0.05005471759388416,7.003073574838391e-125,0.7000876780048885,2.800350712019554,1.4177841374271654,1.3829986084681791,1.4358414602583325,1.3030710401485077,0.048776613629781,0.03486017525265779,0.031701981869081096,0.021104761733822672,"(0.1998,0.5387)",0.310777,0.0204163,0.0204163,0.329727,0.0101696,0.0101696,1
TIC_120933455,14723,14724,14757,0.012166696938929968,0.016030618394577183,2721.681378570974 ppm,5.939232216182151,0.08309591978763128,8.738071484529181e-159,2.9696161080910755,11.878464432364302,6.228649372978999,4.481565652969626,5.675516635233211,4.644405224416388,0.07858832330456884,0.06687254542567202,0.06284491936265187,0.05532898421354831,"(0.1606,0.4974)",0.385071,0.0204583,0.0204583,0.394335,0.0120124,0.0120124,1
TIC_405514195,11677,11677,11701,0.14119067167540136,0.19568114130274503,32828.48486319411 ppm,0.2375794018355063,0.020651613948559223,5.712002453086086e-125,0.11878970091775315,0.4751588036710126,0.23707977708395278,0.23808113686461188,0.23658224932427585,0.23858499556941265,0.01799217906191347,0.016841249885716798,0.010672674469217503,0.009088822509677344,"(0.2423,0.5479)",0.309178,0.0205965,0.0205965,0.328343,0.0104025,0.0104025,1
TIC_71374255,14638,14638,14680,0.007193131633156603,0.00565765700403611,1050.2618681630502 ppm,0.4176119835667518,0.47514894374384586,7.864575956362684e-158,0.2088059917833759,0.8352239671335036,0.41624948938809875,0.41898342664189137,0.41489585680119156,0.4203639070688763,0.417519943307139,0.4102973113596397,0.27927062862803154,0.2576134382255404,"(0.1606,0.4974)",0.346756,0.0203433,0.0203433,0.360869,0.0109171,0.0109171,1
TIC_308245136,47647,48039,48253,0.032036919712150086,0.006050732471000602,1250.1066359201889 ppm,1.6122274353434547,0.8580160597528164,0.0,0.8061137176717273,3.2244548706869094,1.6156591467823138,1.6088102711344068,1.6047287465175062,1.6013432623998007,0.8305329014874173,0.8230254691620944,0.7856152333526101,0.7609046723672447,"(0.171,0.4514)",0.521847,0.0202481,0.0202481,0.524613,0.0155259,0.0155259,2
TIC_22507789,14814,14825,14895,0.008227102764412077,0.010997589530646923,1914.295151411831 ppm,1.6180212654900676,0.05573116835008417,6.570224700554131e-160,0.8090106327450338,3.2360425309801353,1.6398566150928722,1.5967597677231107,1.6622893668999321,1.5760497932167246,0.053703300899979954,0.042701434236716115,0.0378584482114003,0.02303410486660416,"(0.1693,0.5023)",0.444055,0.0204008,0.0204008,0.447667,0.0134705,0.0134705,1
TIC_334524122,28696,29166,29885,0.00605399427228302,0.000822530944120347,245.42000812470593 ppm,3.2949715662303802,0.8509902283877219,0.0,1.6474857831151901,6.5899431324607605,3.3093341358100994,3.235985773476495,3.249837634405858,3.280733125548824,0.8450214552607473,0.8446482058785627,0.8370636925774584,0.8353383187971494,"(0.1819,0.4364)",0.548857,0.020344,0.020344,0.55402,0.0165465,0.0165465,2
TIC_243400994,45639,45647,45865,0.00874740663194171,0.008005606425884701,1472.5665955111103 ppm,0.3056712840923087,0.4465576045420731,0.0,0.15283564204615435,0.6113425681846174,0.3057937543552078,0.3055489118887088,0.30606353468367153,0.30594084827499574,0.4427506476446732,0.42041371176541925,0.4199471627397309,0.41585086783612635,"(0.1606,0.4974)",0.336318,0.0202374,0.0202374,0.351827,0.0105139,0.0105139,2
TIC_241661288,30109,30133,30192,0.009300985178690177,0.008217065907357914,1385.2937340987155 ppm,1.920030573877942,0.4891696120310236,0.0,0.960015286938971,3.840061147755884,1.9151870726491034,1.9248986356146445,1.910367946525584,1.940643673578854,0.4876279437171267,0.4771632226855913,0.47280916666345996,0.45304239333524404,"(0.171,0.4514)",0.58872,0.0204314,0.0204314,0.600774,0.0181034,0.0181034,2
TIC_118278380,36400,36426,36559,0.004880166899607987,0.00534925627356891,958.3597668924192 ppm,1.4723216696890953,0.1982984283208755,0.0,0.7361608348445476,2.9446433393781906,1.4752861968900277,1.4629147344768907,1.469369032787125,1.4599996695779656,0.19616479909709558,0.19497615546070224,0.19448502920117988,0.19376088815425016,"(0.1693,0.5023)",0.412365,0.0203688,0.0203688,0.418649,0.0125884,0.0125884,2
TIC_144289734,30000,30010,30045,0.011523657507155113,0.002655954523350949,880.7795496189941 ppm,0.785742502750611,0.67286574956492,0.0,0.3928712513753055,1.571485005501222,0.7849322464638187,0.7865544335606498,0.7891639256143828,0.7899829464178484,0.6680635657423503,0.6598781245931956,0.6545197709971173,0.6485567739868304,"(0.2271,0.4253)",0.42,0.0883816,0.0883816,0.856695,0.098648,0.098648,2
TIC_200668936,45664,45693,46070,0.005561128922598533,0.005944307480256391,1010.4614893611281 ppm,2.0097154157924844,0.2850491911916669,0.0,1.0048577078962422,4.019430831584969,2.0044037521527214,2.015055306016489,2.02150075118604,2.026903537392132,0.2768084633124902,0.27131453264286404,0.26162961305997173,0.259093802141156,"(0.1533,0.4776)",0.459666,0.0203198,0.0203198,0.462369,0.0137925,0.0137925,2
TIC_381377851,47401,47414,47530,0.01677154685996088,0.021734492315908717,3685.5271804560525 ppm,1.3590898781428915,0.07736188074142979,0.0,0.6795449390714458,2.718179756285783,1.3566612568475551,1.361527210203633,1.3542412997038973,1.3513487226702485,0.07711714872301463,0.07298214961139944,0.0723087605696249,0.07139600355551415,"(0.1618,0.47)",0.496637,0.0204317,0.0204317,0.498567,0.0150129,0.0150129,2
TIC_360914079,16559,16592,16781,0.0048137999680433075,0.0039484479036781565,705.3940136855011 ppm,12.035819539348005,0.40428074023854343,1.5361966082734044e-179,6.017909769674002,24.07163907869601,13.355414865635245,10.953543547410202,15.0,10.049848557559393,0.357944946500433,0.3492681780479482,0.2539528215950144,0.2242311425802247,"(0.171,0.4514)",0.536561,0.0203546,0.0203546,0.540425,0.0161546,0.0161546,1
TIC_185462761,29723,29769,29934,0.01074665426957351,0.008007853175430305,1415.5731761398747 ppm,2.2276298037240125,0.6556403575292602,0.0,1.1138149018620063,4.455259607448025,2.2341852461892984,2.2211127180629155,2.2005119167829674,2.2407793850860633,0.6481451576675452,0.6472776416137972,0.6303005797424689,0.6250910058964173,"(0.171,0.4514)",0.523549,0.0203113,0.0203113,0.526417,0.0156718,0.0156718,2
TIC_164210761,31089,31099,31207,0.003662449732096823,0.004882986884768584,850.806610976105 ppm,8.219840156353367,0.02537431010576538,0.0,4.109920078176684,16.439680312706734,8.131904569724954,8.309698342984824,8.61092547486955,8.514472286955513,0.024956684077344315,0.024887524063130245,0.024750625326628743,0.024410100969188633,"(0.1533,0.4776)",0.460519,0.0203635,0.0203635,0.463181,0.0138746,0.0138746,2
TIC_338091463,14295,14307,14347,0.02037952179026833,0.024776898182894608,4183.573130028997 ppm,1.0430405297694278,0.17634377289924336,3.713165804116573e-154,0.5215202648847139,2.0860810595388557,1.0342121159553543,1.0520209664610054,1.0255318972010323,1.0611573868206718,0.15953835286146542,0.1496341491653494,0.11404970223910796,0.09200682797895557,"(0.4018,0.4459)",nan,nan,nan,nan,nan,nan,1
TIC_60922830,40182,40188,40261,0.009626301774765379,0.003809401776725509,838.5810359031193 ppm,0.37450947379742194,0.7304613705065712,0.0,0.18725473689871097,0.7490189475948439,0.3743184086266143,0.37408938760234545,0.37389875071654516,0.374700734120496,0.7279574831084584,0.713639999847302,0.7023185642859009,0.6902887960734395,"(0.1618,0.47)",0.572556,0.020256,0.020256,0.581299,0.0172231,0.0172231,2
TIC_197005132,17197,17203,17223,0.02308326359313325,0.02604678833777848,4387.648432323145 ppm,0.7431866520653555,0.3288412584798961,2.5267287813219658e-186,0.37159332603267775,1.486373304130711,0.7475726619027075,0.7388518074928413,0.7520107482575769,0.7345672380697438,0.30502264550313485,0.26855890026432744,0.20982402140549877,0.16010213742372784,"(0.1693,0.5023)",0.38701,0.0203958,0.0203958,0.396046,0.0119781,0.0119781,1
TIC_105710145,30968,30968,31036,0.027757064192915622,0.0028128635669838285,1190.4743716801738 ppm,0.42017824406578885,0.8731769608130698,0.0,0.21008912203289443,0.8403564881315777,0.41994655882059934,0.42041018509439804,0.41971512893594776,0.4206423823302431,0.8620307340265213,0.861436169062521,0.8286218939045394,0.8276381762631065,"(0.3809,0.2823)",0.58,0.0889426,0.0889426,1.04992,0.121113,0.121113,2
TIC_266842406,42188,42244,42383,0.07802194810148866,0.06299434808548422,11882.693685341557 ppm,5.160410023996063,0.08641550661637562,0.0,2.5802050119980313,10.320820047992125,5.125675488762265,5.238508164026317,5.195618533667561,5.202717967434363,0.08560127369401208,0.08280837363380422,0.08201548561620675,0.08088940806121417,"(0.1693,0.5023)",0.335776,0.0204473,0.0204473,0.351357,0.0108011,0.0108011,2
TIC_20090694,12761,12784,12911,0.007056518412946062,0.005719796292820073,1001.8352700945651 ppm,2.9990155916851533,0.4996739010630038,2.9640422800113746e-137,1.4995077958425767,5.998031183370307,2.925863015782506,3.075919897371787,2.856194168028369,3.156872147612403,0.4753381486232059,0.38610247117181506,0.31590484972565663,0.21263849703081616,"(0.171,0.4514)",0.503476,0.020272,0.020272,0.505511,0.0149956,0.0149956,1
TIC_72499657,14858,14875,14899,0.009856036447841944,0.005375672248520633,921.9398007202707 ppm,1.2386100922516752,0.8224520578706398,1.8326827129018334e-160,0.6193050461258376,2.4772201845033504,1.2513660448894834,1.226111574146319,1.2643874684710847,1.2138627752956095,0.7825412909189849,0.6359661291491265,0.530936300836471,0.33830232205910227,"(0.1618,0.47)",0.583955,0.0203014,0.0203014,0.594957,0.0177072,0.0177072,1
TIC_369743688,11633,11639,11700,0.01997922272890019,0.02232561398226224,3680.4303687624047 ppm,2.2767722046065524,0.28537760765249004,1.5056424295635692e-124,1.1383861023032762,4.553544409213105,2.3237007344036003,1.9947727774163528,2.030704440921238,2.2317016514591392,0.25969708418282406,0.21819802304866703,0.21750861115455355,0.20715796095071914,"(0.1618,0.47)",0.592373,0.0202957,0.0202957,0.605278,0.0180069,0.0180069,1
TIC_348555880,14256,14268,14347,0.0017367954207117146,0.002264850792434097,409.09802871160025 ppm,10.962637706075892,0.0562233875559242,1.0049886959168643e-153,5.481318853037946,21.925275412151784,12.043137952032868,10.060057753851472,13.359919222459428,9.294795226998943,0.055435667917531226,0.04663303684895177,0.04510305207216346,0.026958663965486383,"(0.2865,0.3586)",0.49,0.0908601,0.0908601,0.923956,0.118291,0.118291,1
TIC_213240679,32414,32443,32673,0.0110238986525684,0.010935292446861472,2015.041447003921 ppm,11.169811544896934,0.13993151869676573,0.0,5.584905772448467,22.339623089793868,11.008264693027384,11.336170430366163,10.66880280516818,10.851324064778193,0.13877336467846826,0.13708487010274875,0.1345478156782324,0.13404496870367436,"(0.1618,0.47)",0.521853,0.020471,0.020471,0.524619,0.0158502,0.0158502,2
TIC_372918535,31519,31522,31602,0.017208076121099796,0.02418086243423558,4043.668328930904 ppm,0.23389286709103743,0.0006434683322484594,0.0,0.11694643354551872,0.46778573418207486,0.2336754457510066,12.109625733753896,0.2086545547868325,12.722505789348915,0.0006122366715279144,0.0005767684326269761,0.0005429413082853624,0.0005412824265086554,"(0.1693,0.5023)",0.361552,0.0207284,0.0207284,0.373729,0.0117973,0.0117973,1
TIC_213009118,28872,28885,28977,0.008517101139550402,0.011408077075151384,1951.760565424316 ppm,2.105744932635697,0.07763815077333078,6.8805226e-316,1.0528724663178486,4.211489865271394,2.1366945194801836,2.1116269495929605,2.130672219406117,2.0998955938148973,0.0773542120199989,0.07733226257741235,0.07711949110668605,0.07607483473773693,"(0.1533,0.4776)",0.423953,0.0205561,0.0205561,0.429146,0.0131355,0.0131355,2
TIC_63777591,14518,14553,14650,0.006726643771172387,0.005351300402563141,953.293957686791 ppm,1.2706858311239098,0.4044291534975726,6.668330982292486e-157,0.6353429155619549,2.5413716622478195,1.2571487409113768,1.2845176320064804,1.243897041666997,1.298653873517878,0.3696189364050779,0.33330217387879635,0.24920994093266763,0.1943712924687578,"(0.1529,0.4604)",0.458809,0.0202306,0.0202306,0.461553,0.0136495,0.0136495,1
TIC_440685559,28566,28580,28642,0.015370720483273712,0.019524631513091334,3257.3239225679945 ppm,1.397714175006608,0.16627377637193086,1.06733474391e-312,0.698857087503304,2.795428350013216,1.390074501998841,1.4054382854177763,1.3825178893587502,1.4132482408765656,0.15592114282548983,0.13238905434261677,0.10701415225262444,0.07503261808822449,"(0.1693,0.5023)",0.352124,0.0203859,0.0203859,0.365528,0.0111063,0.0111063,1
TIC_58543110,31500,31508,31594,0.023974375094009067,0.030354056222666192,4979.139484619664 ppm,0.5918168383183092,0.18605590293958274,0.0,0.2959084191591546,1.1836336766366184,0.5932134278153571,0.5904268092967545,0.5946166243426588,0.5890432946322888,0.17219715506315675,0.15292727810988901,0.11955640975743817,0.09238019050949789,"(0.1998,0.5387)",0.293786,0.0202765,0.0202765,0.314986,0.00955462,0.00955462,1
TIC_344660641,12862,12898,12964,0.006745387673664055,0.004377305961943403,847.071146082419 ppm,1.2539110797539335,0.6712315399170103,1.6282823420757603e-138,0.6269555398769667,2.507822159507867,1.267259634250056,1.2408408053886142,1.2808954518280595,1.2280401988781995,0.5988977524204488,0.5320037163378497,0.3599712442393241,0.27909044054295096,"(0.171,0.4514)",0.55415,0.0204282,0.0204282,0.559987,0.0168573,0.0168573,1
TIC_333734230,31148,31156,31315,0.012934379261937943,0.016818532146864806,2953.6104005990887 ppm,0.3434249031758534,0.07678060347262963,0.0,0.1717124515879267,0.6868498063517068,0.3432701362098802,0.3435798097614176,0.34311550867482116,0.3437348561555901,0.07655528226418216,0.07553911404526958,0.07483383657053093,0.07293819502980628,"(0.1693,0.5023)",0.407016,0.0205774,0.0205774,0.413842,0.0127231,0.0127231,2
TIC_328480578,25991,25993,26046,0.04631783819488594,0.062855076562512,10624.3583029582 ppm,1.006057556064527,0.0678155228658284,6.146461553351936e-284,0.5030287780322635,2.012115112129054,1.0021457096541124,1.0100000617080176,0.9982641662257508,1.0139735884418357,0.0664851242534285,0.051553815848576184,0.0481609514413176,0.027711024786853476,"(0.1998,0.5387)",0.364384,0.0205035,0.0205035,0.376197,0.0115638,0.0115638,1
TIC_436783866,30120,30134,30194,0.03189548046791627,0.04399788196265068,7202.900058817623 ppm,1.113183586573471,0.03084347523889399,0.0,0.5565917932867355,2.226367173146942,1.1148181843414253,1.120081308747612,1.1217362415522227,1.111553775232503,0.03069068884726002,0.030522019288394958,0.030298573517010454,0.030272647237994728,"(0.1606,0.4974)",0.432785,0.0204275,0.0204275,0.437231,0.0132021,0.0132021,2
TIC_339397736,31881,31895,32197,0.0038754459409485074,0.005135646056987581,953.1330727963866 ppm,1.2633023997654884,0.04007947922200192,0.0,0.6316511998827442,2.526604799530977,1.2720854375884705,1.2672796071537487,1.276118228105729,1.2593500782672047,0.038946403607956225,0.038778862811893806,0.038554373392633595,0.037423881138525475,"(0.1533,0.4776)",0.472655,0.0202814,0.0202814,0.474847,0.0141063,0.0141063,2
TIC_284865356,48322,48477,48648,0.013546529745741725,0.005505487802401681,1028.348567560732 ppm,2.214933745070731,0.8328936976652067,0.0,1.1074668725353656,4.429867490141462,2.2241813241250123,2.205762745770785,2.233506446140466,2.196667378905303,0.7982602126466617,0.6179669686669882,0.5445217946699328,0.3042391687664505,"(0.171,0.4514)",0.563759,0.0202838,0.0202838,0.571002,0.0169607,0.0169607,2
TIC_112176566,29117,29169,29225,0.016256935935458742,0.01048816242761914,1843.2634554519511 ppm,1.220491237399053,0.725428398791479,0.0,0.6102456186995265,2.440982474798106,1.2224579472643469,1.2287942332894433,1.2307878150650748,1.218530845517756,0.7231956070279253,0.7209891000056037,0.7207403595501818,0.7096311117889006,"(0.1618,0.47)",0.49251,0.0204461,0.0204461,0.494416,0.0149091,0.0149091,2
TIC_312185848,32385,32392,32601,0.04998828553242973,0.006338362407776513,1496.2760933509387 ppm,0.6781367706958469,0.09216404355135982,0.0,0.33906838534792344,1.3562735413916938,0.4518663603999552,1.358300954810411,0.6763818705796834,0.33881552564818745,0.0852727806243204,0.08434223181216251,0.08073603945380538,0.08033362211886338,"(0.1533,0.4776)",0.478484,0.0204791,0.0204791,0.480527,0.014541,0.014541,1
