cleaned_time,detrended_flux,trend_time,trend_flux,raw_time,raw_flux
2474.168684065859,1.003124256450015,2474.168684065859,0.9895820578579414,2474.168684065859,0.9926737659850231
2474.1700730932516,1.011762509223599,2474.1700730932516,0.9895536586200764,2474.1700730932516,1.001193292656841
2474.171462120644,1.0020615852472268,2474.171462120644,0.9895421178992577,2474.171462120644,0.9915821433310285
2474.172851148036,1.0098354980353867,2474.172851148036,0.98950924205551,2474.172851148036,0.9992415582617441
2474.174240175429,0.998290983405474,2474.174240175429,0.9894671646808295,2474.174240175429,0.9877761488766513
2474.1756292028213,1.0107749112571653,2474.1756292028213,0.9894824160626708,2474.1756292028213,1.0001440012862717
2474.1770182302143,0.9956602585956708,2474.1770182302143,0.9894314755143431,2474.1770182302143,0.9851375987733069
2474.1784072576065,1.0086624249824092,2474.1784072576065,0.9894644421780595,2474.1784072576065,0.9980356036811884
2474.1797962849996,1.0075909853888958,2474.1797962849996,0.9894127595041893,2474.1797962849996,0.9969233773051726
2474.181185312392,1.0049864190266542,2474.181185312392,0.9894016042218909,2474.181185312392,0.9943351752061852
2474.1825743399004,0.9992672563824875,2474.1825743399004,0.9893571599403614,2474.1825743399004,0.9886322147959749
2474.1839633672917,1.0023320016753594,2474.1839633672917,0.989334502179128,2474.1839633672917,0.9916416318957005
2474.185352394801,1.003997386677457,2474.185352394801,0.9893513678898084,2474.185352394801,0.9933061878671349
2474.1867414221942,1.0060565364171523,2474.1867414221942,0.9893351315923401,2474.1867414221942,0.9953270758455973
2474.1881304497037,1.0015466758902758,2474.1881304497037,0.9892905927794227,2474.1881304497037,0.9908207046877513
2474.1895194772133,1.0040731938233847,2474.1895194772133,0.9892722697335044,2474.1895194772133,0.9933017674322285
2474.190908504722,0.9946991736708803,2474.190908504722,0.9892487543637007,2474.190908504722,0.9840049185205209
2474.192297532115,1.0080528565443971,2474.192297532115,0.9892156240831618,2474.192297532115,0.9971816355953798
2474.1936865596235,1.0031988162003866,2474.1936865596235,0.9891823663008669,2474.1936865596235,0.9923465788793269
2474.195075587133,1.0026220268892743,2474.195075587133,0.9891769999647066,2474.195075587133,0.9917706486568658
2474.196464614641,1.0048431685412238,2474.196464614641,0.9891769291430231,2474.196464614641,0.993967679727953
2474.1978536421493,1.002863980565826,2474.1978536421493,0.9891553771074171,2474.1978536421493,0.991988298884035
