TIC_ID,top_ls_period,top_ls_power,fap_95
TIC_17417151,1.6455984609216912,0.3799892456874361,0.0
TIC_49954689,0.6814395125291345,0.8137099039093415,5.48930082898677e-186
TIC_134631370,0.3306465111827691,0.6123380292603527,1.787909918127096e-161
TIC_144282456,0.2992185602064754,0.8322720853500486,1.3954506212658503e-177
TIC_167664935,0.5858794838370914,0.9185245456361129,1.5505555759385938e-197
TIC_197005132,0.7431866520653555,0.3288412584798961,2.5267287813219658e-186
TIC_217182385,0.3022111189770973,0.9520892389444618,4.787313830636297e-153
TIC_370705545,1.101484867853162,0.2925313785572856,8.955660543403554e-296
TIC_449941032,0.455111368921806,0.6077208213603407,5.3855221130242434e-182
