TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr,ls_top_period_test,Even-Odd Flag,lc_sigma,transit_sigma
TIC_372918535,5.710196563189767,1.2461489879902636,2475.1114014180557,0.021194392279664246,0.9959173216802746,0.05924939622659375,4.9198958281308425,False,False,0.01715325088126251,0.016956937902682087
TIC_408411330,4.5612822770928565,7.354688843894962,2454.454581875775,0.04560390163536753,0.9939911759439777,0.07203485379068716,11.382092845625627,False,True,0.004329395948374056,0.005156135810212964
TIC_302904748,10.532633894158726,11.850797446980144,2479.4940105613528,0.14941568599418764,0.998469327026235,0.03626857222473963,11.342513899354426,False,False,0.0030945422779423766,0.003216820229242647
TIC_336741253,26.489709765425353,1.1797161245018977,1739.6232495663496,0.038819906919126915,0.9914473796523542,0.08594043195657096,48.258871635350054,True,False,0.007633449556946573,0.00679490877724136
TIC_307757953,10.108446107975888,3.970843561222648,1844.0792706360623,0.024792872042440555,0.9986961432733149,0.033636935138719674,5.279434423653584,False,False,0.002884870415303972,0.0027495407512966017
TIC_93242288,22.735289708481265,0.8192772018753935,1468.2828686301925,0.008789395754930885,0.9929002387275707,0.07856094751288821,25.549806248109707,True,True,0.006839483730516435,0.005920813880203986
TIC_369743688,4.520317739566264,4.480602679859977,1601.9187930224925,0.029174667387519886,0.9890608256626966,0.09742836451271641,5.651221286543969,False,False,0.015813948875769677,0.016955496706146222
TIC_344552743,16.104775048483692,0.6860949321159949,1657.1045160352064,0.008686546274227108,0.988636638633932,0.0990606889589614,23.728435635619448,False,False,0.009280022633307381,0.006080664826720988
TIC_360914079,5.434151611779637,5.524074493736329,2038.4578150885334,0.13616957156215515,0.9985414805013979,0.03557603973983443,9.803412587933998,False,False,0.002911912712377769,0.0030259043480717735
TIC_60922830,14.834827352018841,0.7494156931338134,1764.7619696574873,0.006840774026802265,0.9850101667701271,0.11404901557956729,24.744601775406977,False,False,0.011163039346465523,0.007182322951789319
TIC_416836609,9.488153525891926,13.069134632659377,2448.1909921796123,1.0103475000188353,0.9944636866249386,0.06926726293572898,3.242229159062013,False,False,nan,0.005882126981881311
TIC_120933455,4.71714134394628,0.6769274558565637,1410.92986444289,0.004468372625315753,0.99711027096103,0.0499547162313349,3.8062017433313917,False,False,0.011350081248994228,0.012025415885282716
TIC_112472211,11.663029689433406,0.9583497605909435,1657.5873835674856,0.013235918326631289,0.989120091817546,0.09178010448055701,21.791611014926843,False,False,0.010102027281209137,0.007804852593176824
TIC_129623324,8.637409360771565,0.7257973822785417,1601.8908228878536,0.004759107318323683,0.9964428630501325,0.05542404621347933,6.92841844308816,False,False,0.011011005357430966,0.011294647958052436
TIC_134631370,10.372798871218503,0.6607397746570178,1571.8754315982596,0.0674100394890858,0.9624122600017756,0.1797771349128505,46.778734502031426,False,True,0.02684996209479288,0.017610868554446425
TIC_36124955,12.715718975452772,1.8795627161565631,1544.9722779060764,0.012275334466897322,0.9991329900773788,0.02742922365871755,12.676570991794375,True,False,0.0009167876535243801,0.0008465243625036521
TIC_339308290,12.185328569819564,1.3931230225605133,1602.0426679925051,0.004331183477817878,0.9970982218553485,0.04895733228550234,7.760767898192792,False,True,0.0034676991785949807,0.00463202350025592
TIC_164210761,7.408541128964253,14.06798135470197,1629.9143922591416,0.002733641019482684,0.9952520322290549,0.06424490939586248,4.995221019268038,False,True,0.0034782516623645134,0.007396819589617729
TIC_284865356,16.088254030970646,2.220544127418122,2501.969504796574,0.167789275230931,0.9976268921481167,0.0453795536587706,32.339466381462756,True,True,0.004056417664297241,0.004221601589428614
TIC_244161191,13.264187350572323,2.094630903633195,1386.3731470800503,0.005565902264325132,0.9856571883564236,0.10999924976735886,13.077061034068162,False,False,0.011998447273912943,0.011651574162394774
TIC_192543856,9.718924482350626,10.037267316982527,1550.4245961836032,0.007860164825089,0.9983415497486776,0.03784418522530202,3.376380352137836,False,False,0.0020079389951636324,0.0020667237938547874
TIC_334524122,15.665337298435086,3.264228258911982,1602.8949529363092,0.02052592127946333,0.9994622027048459,0.021588725357396026,9.354068165629563,True,True,0.0007361699884603858,0.0006900590219301461
TIC_150598692,5.489387241782168,1.3320137740297044,1984.575686668718,0.00781952256952641,0.9993916172285094,0.022941047408319527,3.6160046474322116,False,False,0.002552493759053171,0.002580933123303115
TIC_167664935,8.948505495992098,1.1718474106031374,2335.2495833937987,0.13793794535195708,0.916661876747048,0.25533936586086,59.7898494826162,False,False,0.055559894105861735,0.029911504321114602
TIC_217182385,11.07330774170287,0.6047664427727555,1628.8844465572877,0.059192554386062496,0.9579115429906114,0.18952306109309153,49.82399920160854,False,False,0.02584937712143705,0.009601412144818139
TIC_125840950,5.308670043080376,0.6121722133762527,1816.5905792647368,0.00703977871530326,0.9989271453123143,0.030492156928812842,4.013160783018982,False,False,0.004831804204076714,0.004640786113867398
TIC_339397736,8.756446716642289,1.2709729907802199,1657.9686869201432,0.01659118883915547,0.9992975113841073,0.024711805959814984,-0.9155025803468044,True,False,0.0037332138447769814,0.003764723221327701
TIC_143995063,6.080012306512592,10.931304654892555,1502.3059464192902,0.10112092478771804,0.9961853989143218,0.05753419564730207,9.77296660474213,False,True,0.0058668542194396005,0.006088638902091086
TIC_44743153,19.762012783307494,0.8243400095630649,1411.1459245932049,0.008702332956899808,0.9803170866811542,0.13037449077578236,27.53197355648032,False,False,0.016329030632215576,0.007822027853653886
TIC_71374255,9.28263289670224,0.8353658837807458,1411.2316126537087,0.07869309457482697,0.9911928603817153,0.08720981712531035,39.31614100646407,False,False,0.007577135485944448,0.006067283532634275
TIC_133974737,19.134669707224095,0.8724642206488441,1492.3639083610378,0.007791828479663223,0.9873695240647793,0.10443781882915833,18.508006042252443,False,False,0.015280316766815358,0.013098563632308921
TIC_440685559,6.40181257136592,1.3923067187390263,2448.767748919619,0.1305875873065043,0.9976311177400687,0.04513184475735391,8.069555345888146,True,False,0.013833282701596682,0.014014801635311202
TIC_410981161,5.396030999396307,2.805211897785619,1601.9626192564435,0.052167311479387066,0.9882138468351573,0.09971456887409857,4.816102276506574,False,False,0.03363167972948578,0.034554253908228166
TIC_407624075,5.758236513125299,1.0007508285712772,1354.2147000666487,0.005924445867710348,0.9963371031271764,0.05624193846950911,4.26277287858087,False,False,0.011756850095611454,0.012456324877255311
TIC_169530372,10.505291015475938,0.9108727996910657,1438.3969317006292,0.0068192451038552185,0.992937568086475,0.07809533139774129,14.629580944876357,False,False,0.008019807966096845,0.006116475819994094
TIC_375729536,14.566479085197141,1.0711989350990323,1601.71593853437,0.010836064217368303,0.9775244516122693,0.13931666950762917,10.025852017339908,False,False,0.05147988891395527,0.05153502370482736
TIC_118278380,11.913441158496738,2.183898015228272,1657.5681278622249,0.014723411829100395,0.9988299663146505,0.03171834586399139,4.984422848785667,False,False,0.0039014293484490236,0.003797632311500838
TIC_382543452,10.832377205875023,1.5278052694678546,1629.0791696217707,0.010690024871093017,0.9972492375281748,0.04885620010689614,5.717635773069074,False,False,0.006699757808964954,0.006537035429971765
TIC_241683370,16.32769761413991,0.892967737130642,1602.1828587301338,0.020211338646070973,0.9104925971659976,0.2747907145825922,18.82774679661432,True,False,0.07480877174279474,0.08405225274971204
TIC_245066871,11.064414457369015,1.2990178786476665,1602.1762854422268,0.013086124362825202,0.9966557465783292,0.05386947344366553,8.135530477101977,True,False,0.007966228801420387,0.00817000703825707
TIC_328480578,6.731574127381691,2.013035405428021,1601.364167242588,0.1666009572047187,0.992625845789493,0.0788730587371499,6.6236841345442485,False,False,0.04452068158069825,0.044812018266676676
TIC_213240679,12.639214323481815,0.7388546170946819,1629.0750837619046,0.00016740831943996305,0.9971760612043976,0.04950177597053845,1.760168012066843,False,False,0.008049515325123211,0.007731431504559666
TIC_438627800,22.938139162116773,1.0121192492782953,1602.2856617388304,0.010237304956099251,0.9902309924523129,0.09207181499404639,25.364781325921104,True,False,0.008274561176758547,0.007170769261190258
TIC_363782768,6.341489457730627,1.6369644114839321,1658.2508227783976,0.18965076920431964,0.9916012101060945,0.0853151292662776,17.588957123150593,True,False,0.01886071722175059,0.01892372863286715
TIC_171773770,5.2630948177903525,1.6779757068366676,2665.3744596979154,0.0499579864242525,0.9980506778209363,0.04112775014731021,7.123038076774174,False,False,0.005243207704974282,0.005340649312896144
TIC_22507789,4.830249294926001,1.5941144746218223,1572.2680525275605,0.0958968234573875,0.9982241173376145,0.03907675405214922,4.985425063858549,False,False,0.007848561435142913,0.007808048732408555
TIC_123027358,4.8418869803707825,2.7727881574184554,1492.7131489422184,0.016698660085277102,0.9992590168405897,0.025296014647135236,4.164584127843436,False,False,0.00361644275337778,0.0036442804128728108
TIC_17417151,11.719138292952268,1.6405401228168692,2474.204466319386,0.16774364955960339,0.9973752513189432,0.047724934927125554,31.186656685675874,True,False,0.004366650215633072,0.004371753015853218
TIC_43451370,3.842076243432807,5.18403721254151,1386.1761835427762,0.03222641991250486,0.998312929858833,0.038202462531258134,5.156260875445237,False,False,0.0025778108551949962,0.0026462321230634298
TIC_258908663,12.255671031941564,8.311207751424007,1609.569582543593,0.008388797219012416,0.9955892248891293,0.06156681820952972,3.8053650285925653,False,True,0.0037718013450014926,0.004032797977442122
TIC_408589330,9.8205721884029,2.137415313400056,2449.2988396579626,0.19220832618926656,0.9982949770159881,0.038439949948512624,25.667927603947973,True,False,0.0027787183937940402,0.002938338485377801
TIC_105710145,18.401313084707965,0.8394137695277125,1544.6092479097492,0.005684130304155403,0.9434160477159423,0.21618834732880546,24.902225266825262,False,True,0.031241138966869555,0.004703380140686808
TIC_316295827,5.717047541668983,9.006731718091892,1608.5528030134021,0.17079852157895903,0.9843900310410276,0.11638647142300343,15.230987468442542,False,False,0.013755717139918544,0.014677178091011283
TIC_152176559,10.470061056114965,3.2671489742454463,1572.4051699085492,0.020092637491779898,0.9971755488208845,0.04884575784417167,12.517516004716905,False,False,0.002482621714102298,0.0022033717061104665
TIC_424881692,6.872415793795074,8.186318257464618,1662.1127763311536,0.020293338384325458,0.9990426752510384,0.02882191172526456,4.3108404286393105,False,False,0.002207891710330701,0.0023577002805455294
TIC_451922999,9.08382957649653,1.7478501283622343,1571.9996955145086,0.006447269864233245,0.997067129435727,0.05032622832037051,-0.126279044404874,False,True,0.017339000742107688,0.017604213482468323
TIC_405040121,17.57241666791233,0.8286201574830129,1601.596064474788,0.06957459774561679,0.8911146496351721,0.30328053838789093,240.14317636720367,True,False,0.03215312215746491,0.03961300940996639
TIC_266002317,5.176983016514373,0.8562736756838294,2201.7784665693684,0.018357883914300606,0.9988156520880309,0.03205773169579077,4.966796320193682,False,False,0.004524954437347801,0.004611771761178498
TIC_190885165,33.387332540835196,1.6489020491853696,1712.9814462450458,0.030382506621928238,0.9386665922942078,0.2309050266205679,137.4381160260628,False,False,0.010039999454674108,0.01659987068302162
TIC_193136669,40.22863834439638,1.567741796583336,1545.3189080828354,0.00867144863617714,0.9766135227680465,0.14180572078691056,41.94256178436513,True,True,0.010153130106408084,0.015479151592917073
TIC_149771158,12.286759225775803,13.324880310733118,1629.5605680359913,0.09047577801458695,0.9399943968857999,0.22763751593850418,-4.6428509702754415,False,False,0.020778939123730022,0.024301712796756778
TIC_138473191,4.7046075981371605,1.2900056383545693,2390.673163572766,0.00517793776598273,0.9989491315802884,0.030197824187818342,2.4567233232838315,False,False,0.003615666712054056,0.0036185878907803227
TIC_454196756,18.2741736378235,1.1423419246451303,1438.375233262999,0.008505125241820378,0.9945272664419388,0.06874642009799296,14.324870943658865,False,False,0.0060104713719141886,0.0052223818142970784
TIC_436722903,10.820664383644703,1.412945021006597,2475.2331979791425,0.15092628681623937,0.9971853355575998,0.04946501591810609,14.548272198391874,True,False,0.010188971196088964,0.01015487885102245
TIC_288354068,5.1622386671039315,0.9282531625300521,1816.687323652054,0.10223284537288944,0.9992136050884507,0.026122926541235145,6.72658064044521,False,False,0.00470457319872025,0.00466615585908425
TIC_268862481,19.813579771099263,1.5546072886039413,1386.2817987502829,0.009898623132598185,0.9865515838175869,0.1071312396565122,20.929680125671094,False,False,0.00925390479481432,0.004128463149724328
TIC_29853348,22.619975931399665,0.7030933821111286,1386.446455896099,0.004431300934216606,0.9500143808715037,0.20826870646452098,45.83171063029966,True,False,0.022575222293769136,0.006886296666794359
TIC_266271836,14.373142286308504,1.8868222564656365,1628.9325034393225,0.0134394202704556,0.9940058660219909,0.07212149236982233,11.234760920239832,True,False,0.009099377772554295,0.008457498764556377
TIC_144289734,26.83920527370405,0.7865705578547583,1571.7032274649735,0.00516515298467937,0.9826278057526965,0.12176091370887299,48.86667851975314,True,True,0.006913244257933549,0.0027518976118423725
TIC_57151431,11.491779741200649,14.82955877790794,1584.9443080947542,0.017149194934156866,0.9964671198649002,0.054019441965433464,5.175457524305699,False,True,0.0019558945438477395,0.0025566352966824753
TIC_245339150,13.862199654636257,1.7484410018281444,1601.3676389728537,0.0176095470977066,0.9974574839238486,0.04697047955697762,4.976281053186052,True,False,0.008286927954026534,0.008350878591405817
TIC_266842406,12.894230880233762,8.935557478450367,1571.9958515245455,0.02570451974335856,0.9545996244269177,0.1975791308223488,13.966112129090629,False,False,0.04794657943334062,0.06558968397116224
TIC_197005132,8.83083108458583,0.7441431316994163,1657.5294355081494,0.08429283815055683,0.9831916794777308,0.12021910996623285,34.72564887533265,True,False,0.019447817439702513,0.018937972051582028
TIC_466265409,15.405772620065205,0.6970827636908804,1657.9605306201065,0.00771572537930376,0.9948969812375996,0.06638370961752255,17.787227644123345,False,False,0.006151230445544071,0.0043732300654266395
TIC_206605715,4.6376214546648775,2.3728385712993627,2062.242487990159,0.007962126754438024,0.9960608997861969,0.0583238856841677,7.146896912455467,False,True,0.005897850183800812,0.008156962434034383
TIC_99135067,9.622997647580066,1.4005213033675437,1843.1946402977733,0.00736711109459598,0.9991935315539167,0.02647759468267933,3.4017744980527898,False,False,0.004110987150477803,0.00427528569463809
TIC_459350219,8.52103213302943,0.694280609748399,2334.703915423429,0.07822924195649984,0.9688012705119995,0.1622336838480284,20.206987981628295,False,False,0.06068104391446604,0.062358366010229205
TIC_436783866,12.210449828164684,1.1132789606584528,1601.6898194440605,0.007262584333338597,0.9937615442655392,0.0733983816153726,3.18292740984386,True,False,0.03119952491565594,0.0312918222188473
TIC_431124765,4.888765569664101,0.8020343792492747,1738.8092247544664,0.013699833923573344,0.9995866257460945,0.0189102164956374,4.407464204065237,False,False,0.0017104580638691623,0.0016883475104235318
TIC_90723908,5.0877101109358485,8.94617340069709,1664.3568475618983,0.1789304444968741,0.9974818835912712,0.04667267474634007,15.786102052093694,False,False,0.0028231390677471344,0.0029020663126679254
TIC_404378135,4.484076292189829,9.605138237967441,1659.2917115357186,0.17178421432224386,0.996944968468575,0.05153386178298406,6.935713439277896,False,True,0.007504334979407508,0.00761955825442614
TIC_206605718,5.442365844216111,2.3445889407432854,2062.675531189234,0.2034871324378455,0.9971848038336957,0.04942603962737335,42.960803289148714,False,True,0.0018631602658484622,0.0021364662139000696
TIC_48064387,12.598101585527404,1.2695003414337902,1601.4076314432446,0.008306847085309163,0.997951184805181,0.042202310942129506,0.9586198744156402,True,False,0.009650570100251847,0.009716750446904041
TIC_303048907,9.538388086888514,0.6355801148170093,1571.530965907147,0.053747415611212185,0.9960843786720355,0.05802453790294496,20.251861339907926,False,False,0.009280080152161212,0.009346084427166957
TIC_429152614,9.874602124186843,11.133891039791692,1553.3984240137322,0.00821493975719932,0.9653835970882018,0.17252511134240636,4.041021224986977,False,True,0.02244490188269894,0.0324734063952225
TIC_200668936,10.461750435928488,1.9926149607292565,1355.1347895952977,0.01997496314468677,0.9993566497348535,0.023648771331548177,3.0319608514866507,True,False,0.004256139071071804,0.004241069422563425
TIC_251878167,5.7959890030809165,0.7419757197675102,1354.4556169646835,0.018755865164802158,0.9981733408262955,0.039813489451461605,4.980080703258131,False,False,0.0075734916025827805,0.0076802879270504625
TIC_276453848,20.615253953142677,0.6116818583928233,1601.4338303388338,0.003938312184230502,0.9719764932603969,0.15375661723638048,18.478844249466686,False,False,0.018540808942138366,0.0063182722267480194
TIC_349005337,43.38229130452059,1.3036773557924513,2475.1805499205,0.04738781711241878,0.8521838128317536,0.35814795827753265,959.5091325599541,False,True,0.004902095378223099,0.03277912549432997
TIC_370825476,15.613179676398953,0.725914198391606,1571.3290518423435,0.041552590777379765,0.9454756449036835,0.2144706383132763,20.467275753292647,False,False,0.10488064950018346,0.10185635479543706
TIC_63777591,5.409944783136563,6.326176230009774,1793.5760527914772,0.15240925906014685,0.9967085069390322,0.05358329401112049,15.092745991557912,False,True,0.004197134525227088,0.0041247742301934445
TIC_327039106,6.757052359165742,8.326254975994695,1607.124077054474,0.08746276110160092,0.9961136087505905,0.057807555871224506,6.5868135169896975,False,False,0.00784091629454354,0.007959647634479188
TIC_55000645,8.655353492783508,5.2907963323001095,1790.6623843550142,0.018699518112467138,0.9986686848476501,0.03398927642709475,4.041718797750352,False,False,0.003928834168671158,0.004156455300561053
TIC_327873544,6.668237207954003,0.8318295657183986,1816.225076268306,0.0033405567608877206,0.9983786134847947,0.0375429260669429,4.04100017680406,False,False,0.006023071154327264,0.006603951388447211
TIC_184899004,7.599895109504844,13.028872599249164,2511.729843977031,0.0513512151585333,0.9985513843480488,0.03545504725105939,12.28457624066764,False,False,0.001457324992492729,0.0016007681995756666
TIC_103107644,5.545555236920714,2.7200234119917828,1544.3618456728216,0.1776220594116403,0.998631663049858,0.03340852652564958,19.558220816970397,False,False,0.001919613509078141,0.0020731904660469466
TIC_428055049,10.254723230853502,11.34082979401087,1791.4746841608644,0.0969151666395711,0.9967934939883204,0.05271494089207787,7.718869816774865,False,True,0.004420464472223877,0.004635526773102436
TIC_381377851,20.508665520368837,1.3543231517744603,1602.4952558489013,0.014107106121402273,0.9953515191215265,0.06351095816954777,6.747461573228832,True,False,0.015655062195713634,0.015372469510034214
TIC_213009118,12.13674408612501,14.102881328971694,1394.4324567175393,0.0031286892759111898,0.9931951677753381,0.07691190189365087,2.1005318196386273,False,False,0.00807961754176564,0.00987721271038981
TIC_62632828,17.650736580535963,0.9739146677071737,2475.006001692657,0.10299490315583873,0.9969927405742535,0.05096046504981924,12.395115840857178,True,False,0.015768926221013637,0.0158745019199917
TIC_241661288,13.53770011181357,1.9352829386066632,1601.888376409155,0.01276839531582475,0.997403860918322,0.04746412284147653,6.25052257389777,True,False,0.005951699740112851,0.006030271753491495
TIC_294993587,13.983731842091105,8.756313498768508,1634.600487643497,0.010963317028666217,0.9956836750421689,0.06116102587395836,2.8620845123117085,False,True,0.006352964865642061,0.007141620187271626
TIC_343648067,13.075157428789742,1.0741597338026179,1657.8969673439424,0.00886779866801392,0.9991914704754592,0.026366913199622147,4.676970114761592,True,False,0.003567408234400194,0.003484884340410798
TIC_72499657,8.45514034732393,1.2430067483152294,1571.4281210854854,0.12380956719942698,0.9956602443290758,0.061365712365972325,37.223347359691196,True,False,0.004064836580428162,0.004101875892827338
TIC_220617943,21.647873915943748,0.8760089423893538,1438.1538406425432,0.009053697455989485,0.9872565097183303,0.10467803073564985,29.925925805295307,False,False,0.009970072425366181,0.00401245589480621
TIC_246861224,4.971457634327997,7.266088290421199,1356.5289517623976,0.12849055803377765,0.99819092638201,0.039656370183347535,6.916206345200629,False,False,0.004571828293187621,0.004640080381591746
