TIC_ID,GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance,absolute_mag,cadences,ecl_lat,ecl_lon,gal_lat,gal_lon,has_two_min
TIC_334225575,6.4308753242401E+018,304.4713,-62.2456,-1,18.16,13.8,3.2,1,17.5,3.5,3.3,55.0660793,10.0955792207342,120__600__1800,-41.2400864758429,290.515113292197,-33.7915559730008,334.328017402996,TRUE
TIC_334225576,5.09305674884975E+018,65.1533,-18.8857,-1,10.05,13.8,2.8,0.61,14.4,5.2,2.7,99.50248756,8.81083030883031,600__1800,-39.6798379603239,58.8931192934159,-41.4998338727267,214.783611174192,FALSE
TIC_334225577,5.9902868588027E+018,243.0213,-45.9405,-1,22.79,13,2.9,0.18,26.2,17.4,7.8,43.87889425,9.78872162599417,120__600__1800,-24.3812089399309,249.730916168513,3.94528624243344,335.292107024199,TRUE
TIC_334225578,4.25135403771372E+018,303.2201,9.1347,-1,13.9,13.7,2.8,0.16,27.1,21.4,7.2,71.94244604,9.41507400136602,No TESS data found,28.3075817386932,307.902986720781,-13.4934586719482,50.7734761698598,FALSE
TIC_334225579,5.12306609766343E+018,34.2288,-23.3704,-1,13.72,12.7,2.7,1,7.3,3.6,2.5,72.88629738,8.38677055673727,20__120__600__1800,-34.703785704217,22.597935117483,-70.3362962748546,206.659701865536,TRUE
TIC_334225580,3.31459740818002E+018,66.9972,18.759,-1,19.04,13,2.7,0.22,31.3,23.3,15.4,52.5210084,9.39833472038125,120__1800,-2.9604577645273,68.2489092481745,-20.3072434382226,177.840386504616,TRUE
TIC_334225581,5.08900954962786E+018,56.1411,-20.094,-1,14.2,14.5,3.1,0.21,31,15.2,5,70.42253521,10.2614417219544,120__600__1800,-38.7133058219202,47.8850482673831,-49.9181510104755,212.399654655763,TRUE
TIC_334225582,5.3555165997042E+018,156.5041,-54.441,22,12.99,14,2.9,0.36,19.4,5.6,5.3,76.98229407,9.5680457554318,1800,-56.9938662565446,191.740753420758,2.62924716044447,282.744266581914,FALSE
TIC_334225583,4.38576260403132E+017,42.2925,48.7285,-1,10.08,13.5,2.5,0.18,23.5,90.5,3.4,99.20634921,8.51730266046762,120__1800,30.8645089462778,55.3545926218519,-9.70500531441737,142.130990552755,TRUE
TIC_334225584,5.32369003302876E+018,135.3354,-52.3535,-1,12.21,14.4,3.1,0.73,21.4,8.9,4.3,81.9000819,9.83357831972658,120__600__1800,-63.7982919330558,169.693154713256,-3.96603957168763,271.833610929586,TRUE
TIC_334225585,5.53451695524237E+018,121.7044,-40.5594,-1,11.34,14.7,3.1,0.73,21.1,5.1,4.9,88.18342152,9.97306527270453,120__600__1800,-58.614897720184,140.051101507808,-4.47904725654868,256.777420993564,TRUE
TIC_334225586,2.9892063264459E+018,79.9827,-11.4159,-1,14.44,13.2,3,1,8.7,2.5,3.5,69.25207756,8.99783596624106,600__1800,-34.4411970516253,78.06445477576,-25.4289246912843,213.08404384175,FALSE
TIC_334225587,6.09084674915229E+018,210.9064,-50.18,22,10.41,13.5,2.6,0.72,15.4,8.4,2.5,96.06147935,8.58725364747994,120__600__1800,-35.0187008093821,227.859038670829,11.0500837523202,314.593696484182,TRUE
TIC_334225588,5.27178971693162E+018,128.629,-68.0231,22,10.02,14.4,2.8,0.31,24.6,8.2,7.4,99.8003992,9.40433860769088,600__1800,-75.2631012668404,203.302316468002,-16.1438543658955,282.392575512583,FALSE
TIC_334225589,5.18830585631946E+018,162.5281,-88.9982,-1,17.37,12.6,2.7,0.7,12.5,4.5,2.9,57.57052389,8.79899909230216,600__1800,-66.8428850172667,267.56557810434,-26.2624551928154,302.367802823382,FALSE
