GAIA,blank0,blank1,blank2,
5306782499140502400,,,,
6309958731997489536,,,,
5249549482930929920,,,,
5751206606596299008,,,,
5751276636039088384,,,,
3165888052502946944,,,,
560799995872633472,,,,
560730765295994240,,,,
4574795552187093632,,,,
4209258410415172352,,,,
4209247209140439040,,,,
515388726840022272,,,,
2162953368584828032,,,,
4115907261908049792,,,,
2285968584924888704,,,,
4908931466509877504,,,,
3204585226803914368,,,,
5566125097037118464,,,,
5566120046155158912,,,,
3735925350502031872,,,,
4791733937990458880,,,,
4791804512892998912,,,,
4791768229009403904,,,,
3582731567930517888,,,,
6063520552337543552,,,,
6063507083319410048,,,,
2661216819558009984,,,,
2661117141956990848,,,,
5867615686543174400,,,,
3204501182884034304,,,,
5566130452859528960,,,,
5566120458472005888,,,,
5566192751361860096,,,,
5566193713434525696,,,,
5566180691093463552,,,,
5566086098733529856,,,,
5566175124816214016,,,,
5566177117681005696,,,,
2115120936283527808,,,,
6099311786094030208,,,,
6099290586134843520,,,,
5800542831533940608,,,,
4635786664769818240,,,,
6073300914407001728,,,,
6073319296856717440,,,,
5855441447105656576,,,,
5855444466444289280,,,,
1363143115612780544,,,,
5322183697789180800,,,,
5361391359027286912,,,,
4194699536428464768,,,,
3157350001119546112,,,,
5843309332716840192,,,,
6063229284837686400,,,,
5322213595063685504,,,,
5322176349106894848,,,,
5322167999690342272,,,,
5322195109524021120,,,,
5563269974576085632,,,,
5563234962002852352,,,,
5563279217345938176,,,,
4194745063082446336,,,,
5990245867633577984,,,,
5843299883788891392,,,,
5990226828017539072,,,,
5990241091628964736,,,,
4521351075114021632,,,,
2572512752619204608,,,,
5990245901992739968,,,,
5198548842223142912,,,,
214605054628312320,,,,
3061101978742212352,,,,
3238735989243746816,,,,
3238657202363864192,,,,
3238732759428324864,,,,
3238657198066863616,,,,
6712758941319393664,,,,
5828195991325692928,,,,
5828197473111470976,,,,
439985142818361856,,,,
3338563982823545728,,,,
6076251144620056192,,,,
6076287840821819264,,,,
6202854926382080384,,,,
6202803249335360896,,,,
3927361083791308672,,,,
3037442038998152064,,,,
5257865879654874880,,,,
4160953080731588864,,,,
3338633011537813504,,,,
3968139805401352192,,,,
3338496431578044544,,,,
3338699905652136320,,,,
4269550744696377088,,,,
4269537589220445824,,,,
4269537589220445312,,,,
4269539066689171968,,,,
4269537142543836160,,,,
4706865624739074816,,,,
6016745094276017152,,,,
6016711215574393984,,,,
6016712486884589952,,,,
4509201265462774272,,,,
5858446240628376704,,,,
6016712486884588800,,,,
1690989617266959616,,,,
5986289545599659264,,,,
5986274569085165696,,,,
6162240959714203392,,,,
4779587255081427712,,,,
270725811740937344,,,,
2173652681889497216,,,,
5518190925553638016,,,,
5624323995543961984,,,,
2185093066005471488,,,,
5050147414222928256,,,,
6111414144940226944,,,,
6111364426400275712,,,,
5050513104918839552,,,,
6111440842456581504,,,,
482559096337127424,,,,
482435298199393280,,,,
4323936442393063424,,,,
4323957230034778496,,,,
4323917166580304768,,,,
3132498289552823680,,,,
942729382850721408,,,,
3340674976430098688,,,,
5969470728548177408,,,,
4495454586971922432,,,,
5969478665644330112,,,,
5969476299173589632,,,,
2881317327790049792,,,,
5969455374090348800,,,,
5969453415585161600,,,,
5969468533872426240,,,,
5969464681240005888,,,,
5969468087195065984,,,,
5969458191559969152,,,,
5969479185392491520,,,,
5969455644619632768,,,,
5969466296142536832,,,,
5969457298235852160,,,,
5969469663415932160,,,,
5969477020728216192,,,,
3427497224922932096,,,,
1217846021256785280,,,,
1218031770002490880,,,,
1229564925421622656,,,,
1229603270889699968,,,,
1229660269400037888,,,,
3427525915304920448,,,,
3427527766435285248,,,,
2218948742712956672,,,,
1909462062312705280,,,,
4170488359115261696,,,,
75175774654639232,,,,
75030574695844864,,,,
3060001612421586304,,,,
1138377375249624832,,,,
5811065741901283840,,,,
5658905491661999744,,,,
2703280457944510720,,,,
6753198944630652800,,,,
3226387477230808320,,,,
3226378921655987840,,,,
3226343084449003136,,,,
4721078629298085760,,,,
6010531238678187392,,,,
5250829172718121344,,,,
2969549291923536256,,,,
2969523212882124416,,,,
6010544226659577728,,,,
6010508698689256064,,,,
6079759303962000256,,,,
6010557175976468480,,,,
6010520690238685440,,,,
2969663400614835328,,,,
5572276761512869120,,,,
4884832405012738048,,,,
5248791713259764608,,,,
4909539152842720640,,,,
6003002882571321344,,,,
5572151314107768832,,,,
5572245116193815424,,,,
6003009857598310144,,,,
4564895480771134720,,,,
252399736042519680,,,,
1739809067411913216,,,,
4099994850421834624,,,,
3118676741196366720,,,,
3118648222613705856,,,,
3106754702257871872,,,,
2945166418989801984,,,,
2038752191528774400,,,,
505343416811980544,,,,
479144562976422912,,,,
3106784595231221504,,,,
5837724706989068032,,,,
6022225472555933568,,,,
3042642316680984832,,,,
3736348082658607360,,,,
6022266738603090048,,,,
6022249077696955904,,,,
5273480353499087744,,,,
5337971005484302592,,,,
6348951090810594688,,,,
2082335247594693248,,,,
2133055723280822016,,,,
162563245141886464,,,,
6804733604377512576,,,,
162535345034688768,,,,
162541942104406784,,,,
5223096603248408192,,,,
999374916242418560,,,,
3843285655862537472,,,,
3182599942051379200,,,,
3182527438706070400,,,,
3182554449757895808,,,,
3182637188007787520,,,,
3182548471163597184,,,,
3182353067330838016,,,,
6036268984816795520,,,,
4976960518665042432,,,,
6036257061986755584,,,,
6036256374791952128,,,,
4379046920114565760,,,,
5642789026325115392,,,,
3349927912237269504,,,,
5346463427106534784,,,,
5244618997910558976,,,,
3597329268417093632,,,,
5732739247951081088,,,,
5732702551750568064,,,,
1927058921282291456,,,,
6007460337055839872,,,,
6007503733405716864,,,,
5286188921206964480,,,,
4871787730341359104,,,,
4871760620507788544,,,,
2661460842420031360,,,,
4069566488910037376,,,,
1147418792507713792,,,,
3319608191905879168,,,,
3319492021630016512,,,,
3784327059242949504,,,,
2164453549140520192,,,,
5862551301617469952,,,,
5587582508831567488,,,,
5213643521963747712,,,,
1363397549474871296,,,,
6619408239455438848,,,,
6619440159652409728,,,,
6670417916763923072,,,,
6670453719611443328,,,,
5355516599704195840,,,,
6499878818572424320,,,,
2229832464716233728,,,,
6861125734703786368,,,,
4111950974216689024,,,,
2362727140925957120,,,,
5902859535318608000,,,,
4307329899805852928,,,,
4307310452193885312,,,,
2424610163598253312,,,,
5191445859668138496,,,,
6013193293760323840,,,,
6013156906798029696,,,,
6013190201383772288,,,,
6013154909631876864,,,,
166344706145824000,,,,
6013187040287810944,,,,
6013209305398507264,,,,
235798656649782144,,,,
6013216963319547520,,,,
6013224866059899904,,,,
166218983863395712,,,,
166205686646384128,,,,
3189242607190467328,,,,
3189564764097347072,,,,
3189388429919814528,,,,
561016840182392960,,,,
560852501849699072,,,,
2249916766881915008,,,,
2249918484868796800,,,,
560887097809630976,,,,
560865902147642240,,,,
5242619432931234048,,,,
2014417490933877376,,,,
487993604356341760,,,,
4565302300073383808,,,,
2286204670687374592,,,,
4721752870444804352,,,,
6743211389026076160,,,,
3092317393025543808,,,,
6079993847837920384,,,,
5849121316836509952,,,,
248751831340672640,,,,
5566198004104011008,,,,
5566228932165926400,,,,
5566253602457976576,,,,
5566206529616713472,,,,
5566273904766569472,,,,
5566225427472663424,,,,
5566271675680199808,,,,
5864546021863527552,,,,
4121437496165364096,,,,
6199367893976386304,,,,
6087735612280641536,,,,
2573299423124205952,,,,
6038965468360703872,,,,
6038947532577126400,,,,
6038957943577807232,,,,
5238415003565411200,,,,
6087718535490651136,,,,
6087735612280640768,,,,
6087770349975898496,,,,
462834819808955264,,,,
462769433225617408,,,,
462766100331028864,,,,
814332778645118208,,,,
1691664854844992896,,,,
4157583077593681536,,,,
4170538726182900736,,,,
4792329460975742208,,,,
1785287101719492992,,,,
6898278988516323328,,,,
5884251022584340736,,,,
5973589125457767040,,,,
5840951670547460352,,,,
5900701949912851968,,,,
5900701949912851456,,,,
5286418719136987136,,,,
4269019341348540928,,,,
5252889455677561600,,,,
5563444831284305792,,,,
6003716431249555712,,,,
6003745396504617856,,,,
5809017695343081216,,,,
5068870993435429376,,,,
6074563978391541504,,,,
2352816349271281152,,,,
1879054720354917248,,,,
6003713579391234048,,,,
6074551780684020224,,,,
6003732202365150976,,,,
3205021526762139136,,,,
5980336416102110976,,,,
5442099532588314112,,,,
1865441877352572160,,,,
5969308348767269248,,,,
5969305733086048000,,,,
5969313433997701376,,,,
5969322298810729600,,,,
6202983874181802752,,,,
4269617784843985792,,,,
6781710586807422464,,,,
229616205849127168,,,,
6202965083703333504,,,,
6202983809760979328,,,,
5906352752460320512,,,,
5707111689195911296,,,,
274120622609651968,,,,
2981124877324474624,,,,
274101621674810240,,,,
4269616135576423552,,,,
4269619090514045696,,,,
4269587101597155200,,,,
4910060355714250752,,,,
2795412419886409856,,,,
4269581805899206656,,,,
4565453276764161280,,,,
6891014309033063808,,,,
6027587996947187456,,,,
6061042699793311616,,,,
3121164588116313088,,,,
6734509613481584896,,,,
5198664050425534080,,,,
1813794998688407296,,,,
227849428101004032,,,,
3166164614038405248,,,,
2034612663378668928,,,,
1020824498314580352,,,,
871749688164703488,,,,
1261440042389102080,,,,
2192162440434345472,,,,
6708561315169276672,,,,
6077605639860150400,,,,
6077572207833916032,,,,
3495357983075973760,,,,
2205806456324231040,,,,
2205790547765483392,,,,
5430883998593799296,,,,
4361199303775218048,,,,
4141486953213382272,,,,
2952634405045869824,,,,
3290038785182727680,,,,
3102218460879395072,,,,
3102169292093757696,,,,
3102230830384852864,,,,
6109555764128640512,,,,
4644364607812755072,,,,
3437673582997723776,,,,
6109481615813970816,,,,
4565714479494947840,,,,
513586249320497664,,,,
5758053024983880320,,,,
6000890274052656640,,,,
6000893847465533696,,,,
6658326999713005952,,,,
5590127057915957120,,,,
5590100738356103680,,,,
5572768621167383936,,,,
4207549666268556928,,,,
2281960074768088704,,,,
2281960006048616704,,,,
5899371884425357568,,,,
5899359514918611456,,,,
5899360889308195072,,,,
2218988329428615808,,,,
241638678304225024,,,,
277338102869301120,,,,
4528612696577678208,,,,
6033095141448018048,,,,
5733036283594679552,,,,
3238843019828268928,,,,
3238916721466905088,,,,
5713807856749312512,,,,
3238854221102997376,,,,
3238965099979863296,,,,
2297149071990437760,,,,
5616318829343360000,,,,
2949150426354928896,,,,
2949103392173261824,,,,
6091183027913936896,,,,
6091181241207349248,,,,
6091164198777222912,,,,
5273600165907654528,,,,
5273582951678895232,,,,
6091162412070657280,,,,
3246356807413967488,,,,
5518248821712552704,,,,
6111548074901230080,,,,
6025809468146520320,,,,
4160981977271560576,,,,
6111561994894142208,,,,
6111472590854708480,,,,
6111552614685208064,,,,
814992863578787328,,,,
5518243014917351424,,,,
5518232981873838592,,,,
905831589392011904,,,,
2069695502438401792,,,,
5585200386827421824,,,,
2054689887441891200,,,,
5831519029045149184,,,,
330327279061556096,,,,
5774060234954573440,,,,
5904046561189481856,,,,
5904019382635657984,,,,
4053348967322273152,,,,
6278367632627943680,,,,
5977730745287763584,,,,
5904046458110290048,,,,
4053348761190075520,,,,
5717856292926914176,,,,
6120824830597281920,,,,
6068483575995668352,,,,
4321295552920340224,,,,
4872543266628506496,,,,
5970950606831462912,,,,
5751418919716079104,,,,
5970954455122276864,,,,
1977557325692414720,,,,
5970954833079394688,,,,
6068473886549055488,,,,
5912028912521107840,,,,
5238783202529206144,,,,
5238818043284096256,,,,
6037581385079589248,,,,
6037548713276304256,,,,
6799428495135861760,,,,
6037555310346228096,,,,
2573669129613634560,,,,
2969836367537831808,,,,
5784403203398904064,,,,
4707563810327288192,,,,
5784403409557211776,,,,
473187271540514176,,,,
4276859713881342336,,,,
4910208240029050880,,,,
6691112164412057344,,,,
5343179701275133824,,,,
2969743974201501696,,,,
2969992257670992128,,,,
2969725076345523328,,,,
5363661163338659840,,,,
4780700785482456448,,,,
4780655361908419712,,,,
4780507511954064512,,,,
2131153224567846528,,,,
2131093881000955136,,,,
4382325388910051712,,,,
4885864159236582528,,,,
4885845330099958016,,,,
4885412053798737280,,,,
5343142558397185024,,,,
2991330170594739200,,,,
2991337828519265024,,,,
1934269926555394816,,,,
1934167710631962880,,,,
2286328022148307584,,,,
2286424534355663360,,,,
5859373919170289024,,,,
2286339326502032384,,,,
2286265173889370752,,,,
2286416704633053056,,,,
2286255763618284672,,,,
6898672849901346304,,,,
5519418564652474752,,,,
5246087430050615040,,,,
5246114711683444992,,,,
5596958358027122944,,,,
5612056164501840768,,,,
4133550742705288320,,,,
6062417226792006656,,,,
4792584307155287424,,,,
4133538927254323712,,,,
1261791783030827136,,,,
285673259999615360,,,,
285705592514956544,,,,
285738573567373952,,,,
5591475467192015232,,,,
561060992445505408,,,,
561102400226173184,,,,
561177716773029504,,,,
561060481345473408,,,,
561138065635038976,,,,
2136160297441345792,,,,
1977180291978436480,,,,
3988090336513213056,,,,
219292822455778176,,,,
219335222372559360,,,,
219166790935968128,,,,
6076319726660327424,,,,
3785304318921381120,,,,
3785133757180078336,,,,
6116022713566398848,,,,
6782078648325119232,,,,
6076333053922674816,,,,
6076342953840113280,,,,
6115955334119282048,,,,
3340972944080533504,,,,
3340935388886477696,,,,
6115940696871009024,,,,
3340871892090133888,,,,
3340942531415275904,,,,
5599597254653276544,,,,
6082407168472772992,,,,
5863026732983985920,,,,
4566362916477853056,,,,
5213914375483588480,,,,
6207564581359905024,,,,
6207637767602806912,,,,
6054076984422770176,,,,
4439034522178701568,,,,
6207527296744835200,,,,
5897792981421677952,,,,
6572815850114410368,,,,
4269642863152889216,,,,
4269679323135384448,,,,
4269648296291461120,,,,
5902664749969001856,,,,
4269690657549268992,,,,
4297913750959318144,,,,
4269698633319748480,,,,
5286750221893090176,,,,
5286838732578872832,,,,
5891933580876104448,,,,
6572902883332610176,,,,
2392151171596172160,,,,
6734990924699697024,,,,
6734979555957250688,,,,
6734979418518297856,,,,
6071680509147584128,,,,
6071705660474925952,,,,
4575382072921201920,,,,
4575423716924023552,,,,
5563608619860531072,,,,
2250011118722938880,,,,
5521416961401679232,,,,
6764155955965133440,,,,
5827789829173311488,,,,
4528689765467313792,,,,
2246130048835585280,,,,
1691858918647456768,,,,
1931528676566731648,,,,
1931453978495585792,,,,
1931404427454504064,,,,
5566395675677421056,,,,
228062527199389696,,,,
5672971788729713536,,,,
2246204953065570688,,,,
4566615391835369472,,,,
5218917604365559296,,,,
6081793095530913152,,,,
3295546930416384640,,,,
3295565312876412032,,,,
3182813900142164608,,,,
3182725148937838848,,,,
3182901650617006464,,,,
3182966697897963648,,,,
6007538024422285312,,,,
6007543521980578816,,,,
6007542731706573312,,,,
6007517820899019776,,,,
6007542525548142080,,,,
2008118281438183424,,,,
540206972015655680,,,,
6081815906097146880,,,,
2080437937201045120,,,,
540226385267657600,,,,
162758236656524416,,,,
162894507378401536,,,,
162859872762262400,,,,
3182903785217522560,,,,
3182887258183369600,,,,
3182884612483529728,,,,
3205381960416997760,,,,
3205516547511977856,,,,
162757545164429696,,,,
162895538168516736,,,,
5250879101732051584,,,,
4722454397518776832,,,,
3231740380871555840,,,,
6372169409135346944,,,,
6403647258808434944,,,,
5788767989683935872,,,,
3205594234880588928,,,,
5994338078121180032,,,,
1748549257140878720,,,,
4096859593021392000,,,,
6349333514699148160,,,,
6059816018451991936,,,,
5962092597547610624,,,,
166478915287383552,,,,
166468332487942656,,,,
5997975400009713920,,,,
5997986601284941056,,,,
6022873909547184512,,,,
3189721341424753280,,,,
3189816857200925056,,,,
5997950519252380672,,,,
5997948118385363584,,,,
3189920730986806144,,,,
3189804629430466944,,,,
3190160046563970432,,,,
6022873909547185152,,,,
5799414457717744896,,,,
1009327077021977856,,,,
5799399820468144384,,,,
6317770968271535872,,,,
6318004477053626368,,,,
4115939800584403200,,,,
3317302176722539392,,,,
4115963440064427648,,,,
4075924857257643520,,,,
4075922147189595520,,,,
4115942961680209152,,,,
2219083093585078400,,,,
5198805509468470016,,,,
6175645170391480576,,,,
5989897253734713984,,,,
5989894431911326976,,,,
5998877102635695872,,,,
6203158838267560064,,,,
6010613083576608000,,,,
6010619302688599040,,,,
6010585149109067520,,,,
5777876811615394816,,,,
6010590577947703936,,,,
426512624990862080,,,,
2179656599485199360,,,,
4153968059461231616,,,,
4153967406626203264,,,,
4153960564735749376,,,,
6098399874339362688,,,,
1594998610029720192,,,,
1595116738810352000,,,,
1008226603322482560,,,,
4038702918327378816,,,,
6034137237937177344,,,,
6034146721225945600,,,,
6036287126758348160,,,,
5997397984605343872,,,,
5997397812806648192,,,,
3106927634822631680,,,,
5997460038293902080,,,,
5997399462074097664,,,,
5997435913448214912,,,,
5997393311680941696,,,,
5997456224362720896,,,,
3106835477704600192,,,,
5997388638756468736,,,,
5997464711218416384,,,,
5997410628989154816,,,,
5997410491550194816,,,,
5997416573223873536,,,,
5997387985921425408,,,,
5997413377751192960,,,,
5997409254599602688,,,,
5997442824064331520,,,,
5997410869507336448,,,,
5997402962457960704,,,,
5997461550122430080,,,,
5997396129179436672,,,,
5997387126935323520,,,,
4324017462656850048,,,,
3118739825675378176,,,,
