clean_time,clean_flux,trend_time,trend_flux,no_flare_raw_time,no_flare_raw_flux,raw_time,raw_flux
1354.1136691631173,0.9977608820390036,1354.1136691631173,0.9995670181494485,1354.1136691631173,0.9973288696858904,1354.1136691631173,0.9973288696858904
1354.1150580905746,0.998398361611108,1354.1150580905746,0.999581903052582,1354.1150580905746,0.9979809343038112,1354.1150580905746,0.9979809343038112
1354.116447018032,0.9987748165984139,1354.116447018032,0.9995771842118211,1354.116447018032,0.9983525188371206,1354.116447018032,0.9983525188371206
1354.1192248724788,0.9977518078445572,1354.1192248724788,0.9995873185096054,1354.1192248724788,0.997340054141452,1354.1192248724788,0.997340054141452
1354.120613799936,0.9982851944446256,1354.120613799936,0.9996078721175147,1354.120613799936,0.9978937389852116,1354.120613799936,0.9978937389852116
1354.1220027273937,0.9993092065298758,1354.1220027273937,0.9995962839187832,1354.1220027273937,0.9989057693330916,1354.1220027273937,0.9989057693330916
1354.1233916543847,0.9979341125206014,1354.1233916543847,0.9995882772278526,1354.1233916543847,0.997523240321374,1354.1233916543847,0.997523240321374
1354.1247805818412,0.9994388448952958,1354.1247805818412,0.999604282040742,1354.1247805818412,0.9990433489951906,1354.1247805818412,0.9990433489951906
1354.126169509298,0.9962669352708501,1354.126169509298,0.9996133527906806,1354.126169509298,0.9958817314405904,1354.126169509298,0.9958817314405904
1354.1275584362895,0.9990581823899536,1354.1275584362895,0.9996437594905048,1354.1275584362895,0.9987022773940436,1354.1275584362895,0.9987022773940436
1354.128947363747,0.9985491200009542,1354.128947363747,0.9996691396785964,1354.128947363747,0.9982187397181734,1354.128947363747,0.9982187397181734
1354.130336291203,1.0020025090797102,1354.130336291203,0.9996650798274039,1354.130336291203,1.0016669182264275,1354.130336291203,1.0016669182264275
1354.131725218194,0.9982246120879585,1354.131725218194,0.9996487404509057,1354.131725218194,0.9978739761608216,1354.131725218194,0.9978739761608216
1354.1331141456512,0.9969497587512753,1354.1331141456512,0.9996323228642447,1354.1331141456512,0.9965832031194858,1354.1331141456512,0.9965832031194858
1354.134503072643,1.0004276366581555,1354.134503072643,0.9996346313206825,1354.134503072643,1.0000621117337969,1354.134503072643,1.0000621117337969
1354.1358920000998,0.9988737879880383,1354.1358920000998,0.9996152256520058,1354.1358920000998,0.9984894469775366,1354.1358920000998,0.9984894469775366
1354.1372809270902,0.9989081325025885,1354.1372809270902,0.9995999890186656,1354.1372809270902,0.9985085582802432,1354.1372809270902,0.9985085582802432
1354.138669854082,1.0012081904309493,1354.138669854082,0.999596275102658,1354.138669854082,1.0008039777570497,1354.138669854082,1.0008039777570497
1354.1400587815392,0.998163344330562,1354.1400587815392,0.9996157812695298,1354.1400587815392,0.9977798312776014,1354.1400587815392,0.9977798312776014
1354.141447708531,0.9991371337613714,1354.141447708531,0.9996073709296043,1354.141447708531,0.9987448434773448,1354.141447708531,0.9987448434773448
1354.1428366359878,0.9993104000180604,1354.1428366359878,0.9995790081308606,1354.1428366359878,0.9988896984649064,1354.1428366359878,0.9988896984649064
1354.144225562978,0.9990774188198965,1354.144225562978,0.9995987532849934,1354.144225562978,0.9986765422875578,1354.144225562978,0.9986765422875578
1354.1456144899698,0.9972100082094119,1354.1456144899698,0.9995855204537327,1354.1456144899698,0.996796685057676,1354.1456144899698,0.996796685057676
1354.1470034169615,0.9990505117268097,1354.1470034169615,0.9996128497063149,1354.1470034169615,0.9986637290277884,1354.1470034169615,0.9986637290277884
1354.1483923444175,0.9990702671919015,1354.1483923444175,0.9995985179121779,1354.1483923444175,0.9986691583751484,1354.1483923444175,0.9986691583751484
1354.1497812714083,0.9998564105289931,1354.1497812714083,0.9995977737189335,1354.1497812714083,0.9994542420033856,1354.1497812714083,0.9994542420033856
1354.1511701984,0.9989235165414352,1354.1511701984,0.9995960084780733,1354.1511701984,0.9985199599096992,1354.1511701984,0.9985199599096992
1354.1525591253917,0.9982198042484338,1354.1525591253917,0.999592420476727,1354.1525591253917,0.9978129502964966,1354.1525591253917,0.9978129502964966
1354.1539480523834,1.0003814697536946,1354.1539480523834,0.999595121327731,1354.1539480523834,0.9999764366324582,1354.1539480523834,0.9999764366324582
1354.1553369793735,0.9986977879402796,1354.1553369793735,0.9995933927175037,1354.1553369793735,0.9982917101466902,1354.1553369793735,0.9982917101466902
1354.1567259068306,0.9996992094855565,1354.1567259068306,0.9995912690460088,1354.1567259068306,0.9992906014739592,1354.1567259068306,0.9992906014739592
1354.1581148338223,1.0003073874921904,1354.1581148338223,0.9995854560296098,1354.1581148338223,0.9998927160961688,1354.1581148338223,0.9998927160961688
1354.159503760814,0.9994802976189183,1354.159503760814,0.9995875948723064,1354.159503760814,0.9990681068191516,1354.159503760814,0.9990681068191516
1354.1608926878048,1.0031888903797184,1354.1608926878048,0.9995965654549631,1354.1608926878048,1.002784169326142,1354.1608926878048,1.002784169326142
1354.1622816147951,1.0004058596845837,1354.1622816147951,0.9996088497184706,1354.1622816147951,1.0000145506509244,1354.1622816147951,1.0000145506509244
1354.1636705417868,1.0005856992309201,1354.1636705417868,0.9996282176338104,1354.1636705417868,1.0002136991120845,1354.1636705417868,1.0002136991120845
1354.1650594687785,1.0004630648449366,1354.1650594687785,0.9996330959167682,1354.1650594687785,1.0000959908613225,1354.1650594687785,1.0000959908613225
1354.1664483957695,1.003425666187392,1354.1664483957695,0.9996444361573348,1354.1664483957695,1.0030688843016935,1354.1664483957695,1.0030688843016935
1354.1678373222949,0.9991145607956191,1354.1678373222949,0.9996547347943379,1354.1678373222949,0.998769601301306,1354.1678373222949,0.998769601301306
