cleaned_time,detrended_flux,trend_time,trend_flux,raw_time,raw_flux
2474.168973864806,1.0040792589381144,2474.168973864806,0.9930145690327004,2474.168973864806,0.9970653325891049
2474.170362891733,0.9994656201451444,2474.170362891733,0.9930634951756844,2474.170362891733,0.99253282204927
2474.171751918543,0.9947174320795433,2474.171751918543,0.9931125178252187,2474.171751918543,0.9878663334971512
2474.1731409454696,0.9951864235266896,2474.1731409454696,0.9931306971113072,2474.1731409454696,0.9883501865527698
2474.174529972397,1.002645571013075,2474.174529972397,0.9931328349140014,2474.174529972397,0.9957602383541829
2474.1759189993236,0.9993957327391146,2474.1759189993236,0.9931812879356438,2474.1759189993236,0.9925811409992202
2474.177308026251,0.997896408983377,2474.177308026251,0.9932234419886812,2474.177308026251,0.9911341060786144
2474.1786970531775,0.9959761632272299,2474.1786970531775,0.993257290756207,2474.1786970531775,0.9892605855448402
2474.180086080105,0.9958055790161104,2474.180086080105,0.9932990144135058,2474.180086080105,0.989132700184173
2474.1814751070315,0.9998920209282908,2474.1814751070315,0.9933231810247337,2474.1814751070315,0.9932159229097394
2474.182864133958,1.0021482120885365,2474.182864133958,0.9933649592769346,2474.182864133958,0.9954989178907819
2474.184253161,0.9967266485733787,2474.184253161,0.9933795942245418,2474.184253161,0.9901279137126103
2474.1856421879274,0.9936763730359364,2474.1856421879274,0.9933744773420141,2474.1856421879274,0.9870927477116815
2474.187031214855,0.9971181631858841,2474.187031214855,0.9934107925279091,2474.187031214855,0.9905479447344621
2474.1884202418987,0.9942517572767277,2474.1884202418987,0.9934347763893263,2474.1884202418987,0.9877242721649007
2474.189809268826,0.9899766375406885,2474.189809268826,0.9934081399840743,2474.189809268826,0.9834508501269835
2474.191198295869,0.9972698119971524,2474.191198295869,0.9934204482879787,2474.191198295869,0.9907082236982794
2474.192587322913,0.9920883863847709,2474.192587322913,0.9934404616976117,2474.192587322913,0.9855807446149254
2474.1939763498394,0.9904313200231875,2474.1939763498394,0.9934833136952723,2474.1939763498394,0.983976989804219
2474.1953653768833,0.995658637989257,2474.1953653768833,0.9935063146860846,2474.1953653768833,0.9891931441140732
2474.1967544039258,1.0041529357578476,2474.1967544039258,0.9935468929266738,2474.1967544039258,0.9976730293454074
2474.1981434309682,0.9955432446033755,2474.1981434309682,0.993576693498399,2474.1981434309682,0.9891485652076898
2474.1995324580116,0.9935520320665883,2474.1995324580116,0.993590536108568,2474.1995324580116,0.9871838961927986
2474.200921485055,0.9958007609700154,2474.200921485055,0.993628880097165,2474.200921485055,0.989456394922541
2474.202310512098,0.9961118096922458,2474.202310512098,0.9936467745530742,2474.202310512098,0.9897832867949257
2474.203699539142,1.0003072110966509,2474.203699539142,0.9936854439659091,2474.203699539142,0.9939907151608759
2474.2050885661856,0.9946693803231469,2474.2050885661856,0.9937214751165546,2474.2050885661856,0.9884243238679868
2474.2064775932295,0.9925400187675403,2474.2064775932295,0.993760040270112,2474.2064775932295,0.9863466090201285
2474.2078666202733,0.9956604148092887,2474.2078666202733,0.993799172412065,2474.2078666202733,0.9894864962409244
2474.209255647432,1.0009753509452306,2474.209255647432,0.9938271832970211,2474.209255647432,0.9947965135796457
2474.2106446744747,0.9973505202580181,2474.2106446744747,0.9937956200312911,2474.2106446744747,0.9911625786683478
2474.2120337015185,0.9929182106236996,2474.2120337015185,0.9938314076376558,2474.2120337015185,0.9867933029332137
2474.213422728678,0.9914485652557973,2474.213422728678,0.9938229222039947,2474.213422728678,0.9853243103374744
2474.2148117557217,0.9943463640667572,2474.2148117557217,0.9938454243484044,2474.2148117557217,0.9882265841452194
2474.216200782881,0.9940660282872871,2474.216200782881,0.9938722841341197,2474.216200782881,0.9879746741140184
2474.2175898100404,0.9974377101423035,2474.2175898100404,0.9938950215142562,2474.2175898100404,0.9913483743810152
2474.2189788370843,0.9951884588635252,2474.2189788370843,0.9939210850227865,2474.2189788370843,0.9891387928357898
2474.2203678642436,0.9954228297942261,2474.2203678642436,0.9939587404475191,2474.2203678642436,0.9894092221149742
2474.221756891404,0.9975098327333578,2474.221756891404,0.9939673904716281,2474.221756891404,0.9914922454117658
2474.2231459185628,0.9950208401557895,2474.2231459185628,0.9939854557209779,2474.2231459185628,0.9890362432541226
2474.224534945606,1.0003429161723663,2474.224534945606,0.9940177620996841,2474.224534945606,0.9943586268659274
2474.2259239727664,0.9965240531678129,2474.2259239727664,0.9940560739920713,2474.2259239727664,0.9906007879306622
2474.2273129999267,0.995420943104585,2474.2273129999267,0.994085037762453,2474.2273129999267,0.9895330658156579
2474.228702027086,0.9969789179204431,2474.228702027086,0.9941251337552394,2474.228702027086,0.9911218001288143
2474.2300910542463,0.9995981060622452,2474.2300910542463,0.9941617581473553,2474.2300910542463,0.9937622105636083
2474.2314800814056,0.9943725066344682,2474.2314800814056,0.9942001484574425,2474.2314800814056,0.9886052937179876
2474.232869108682,0.9939227990595929,2474.232869108682,0.9942092353343545,2474.232869108682,0.9881672260344191
2474.2342581358416,0.9906712568702308,2474.2342581358416,0.9942406436687349,2474.2342581358416,0.984965628094773
2474.235647163001,0.9950617119932391,2474.235647163001,0.994272596656477,2474.235647163001,0.9893625922169573
2474.2370361901603,0.9956323272082407,2474.2370361901603,0.9943099121892888,2474.2370361901603,0.989967091839243
2474.238425217436,0.9953498674554612,2474.238425217436,0.9943188690104097,2474.238425217436,0.9896951544779753
2474.2398142445954,1.0055751588259503,2474.2398142445954,0.9943469314928638,2474.2398142445954,0.9998905735640329
2474.2412032717557,0.9993029717940205,2474.2412032717557,0.9943793136556685,2474.2412032717557,0.993686203226608
2474.2425922990324,0.9914051940237246,2474.2425922990324,0.9944157191048747,2474.2425922990324,0.9858689089394099
2474.2439813261926,1.00266338209729,2474.2439813261926,0.9944370354152977,2474.2439813261926,0.9970856012123049
2474.2453703534693,0.9904027080634078,2474.2453703534693,0.9944627250259054,2474.2453703534693,0.9849185759337727
2474.2467593806286,0.9918370234383366,2474.2467593806286,0.9944987009382926,2474.2467593806286,0.9863806313519287
2474.2481484079053,0.996259467198322,2474.2481484079053,0.9945309090909671,2474.2481484079053,0.9908108336032297
2474.24953743518,0.9942662840230191,2474.24953743518,0.9945244161325654,2474.24953743518,0.9888220955982885
2474.2509264623395,0.9977188600160807,2474.2509264623395,0.9945422426529146,2474.2509264623395,0.9922735525775023
2474.2523154896153,0.9941076491215044,2474.2523154896153,0.99457510565147,2474.2523154896153,0.9887147201539547
2474.253704516892,0.9900912578442261,2474.253704516892,0.9945900276709171,2474.253704516892,0.984734891536022
2474.2550935441677,1.00265786462918,2474.2550935441677,0.9946249230052159,2474.2550935441677,0.9972685014073723
2474.256482571328,0.9941306885405016,2474.256482571328,0.9946503566091957,2474.256482571328,0.9888124438729551
2474.2578715986037,0.9964984382130186,2474.2578715986037,0.9946800171246524,2474.2578715986037,0.9911970835864147
2474.2592606258804,0.9958608785623079,2474.2592606258804,0.9947120498956661,2474.2592606258804,0.9905948159256123
2474.260649653156,0.9933677774326092,2474.260649653156,0.9947319957755909,2474.260649653156,0.9881347117847024
2474.2620386804333,1.0009941455081195,2474.2620386804333,0.9947592382691307,2474.2620386804333,0.9957481736975162
2474.2634277077095,0.9987865359941368,2474.2634277077095,0.9947885617966422,2474.2634277077095,0.9935814216834575
2474.264816734985,0.9938881049406093,2474.264816734985,0.994822417466154,2474.264816734985,0.9887421672478715
2474.2662057623775,1.000085462517581,2474.2662057623775,0.9948611523068767,2474.2662057623775,0.9949461756455964
2474.2675947896532,0.9971396065550343,2474.2675947896532,0.9948983287252612,2474.2675947896532,0.9920525280673681
2474.26898381693,1.0023918661283515,2474.26898381693,0.9949153393512674,2474.26898381693,0.9972950436520391
2474.2703728442057,1.005492143819315,2474.2703728442057,0.9949531320724154,2474.2703728442057,1.000417557767235
2474.2717618714823,0.9965235577559474,2474.2717618714823,0.994985397658769,2474.2717618714823,0.9915263883901326
2474.2731508988745,0.992811929563899,2474.2731508988745,0.9950211491807729,2474.2731508988745,0.9878688670750513
